point_x, point_y, eye_x, eye_y
761.9369,494.1,866.4543,488.962
764.9495,494.1,868.1823,491.3336
767.9265,494.1,868.6253,491.6664
770.8565,494.1,868.0945,491.7058
773.7533,494.1,866.5322,490.5773
776.5435,494.1,866.2277,489.2039
779.3043,494.1,865.7835,487.2186
781.9442,494.1,866.1949,486.4851
784.6658,494.1,867.1207,487.7103
787.212,494.1,866.9966,488.7583
789.6334,494.1,867.1224,489.6494
792.0588,494.1,866.9107,490.6723
794.4496,494.1,866.5764,491.4917
796.7993,494.1,866.7921,491.3454
799.0862,494.1,866.676,491.6888
801.3062,494.1,866.7066,491.7332
803.4893,494.1,866.8051,491.623
805.6228,494.1,867.0422,491.6137
807.7073,494.1,866.9298,491.0628
809.7449,494.1,865.8965,490.7304
811.7331,494.1,865.4484,491.219
813.676,494.1,865.7632,491.5543
815.5734,494.1,866.2728,492.2702
817.4261,494.1,867.2503,493.1882
819.2753,494.1,867.6089,493.1114
820.9998,494.1,867.6303,492.8946
822.7231,494.1,867.8767,492.3196
824.4333,494.1,867.0346,492.5922
826.0455,494.1,866.7412,492.7057
827.6691,494.1,866.619,492.876
829.2065,494.1,866.5285,492.9029
830.7287,494.1,866.4799,494.0081
832.2132,494.1,866.1641,494.8998
833.676,494.1,865.8972,494.6368
835.0836,494.1,865.8247,493.5796
836.4463,494.1,864.7332,493.9607
839.1988,494.1,864.4384,494.1335
840.7704,494.1,864.1387,491.9227
841.9982,494.1,864.2045,490.3914
843.2057,494.1,864.451,488.9648
844.3675,494.1,864.3984,491.4655
845.9462,494.1,864.6849,492.885
847.0367,494.1,863.7728,492.2488
848.0975,494.1,863.4419,490.8562
849.1409,494.1,862.5831,487.7387
850.1458,494.1,862.2936,487.67
851.1089,494.1,862.3035,487.6445
852.0576,494.1,862.1816,486.9239
852.98,494.1,861.7244,487.1553
853.8759,494.1,861.2336,487.3754
854.7466,494.1,860.0078,487.9037
855.5923,494.1,854.2662,489.0251
856.4307,494.1,817.5105,494.8466
857.2161,494.1,794.7656,498.5045
857.9933,494.1,754.6902,503.6235
858.7371,494.1,746.6028,504.4297
859.5086,494.1,745.3049,504.4365
860.2405,494.1,745.2121,503.9882
860.9037,494.1,745.2629,500.3281
861.5673,494.1,744.6538,496.9383
862.2278,494.1,744.2156,495.0946
862.8312,494.1,744.3849,491.8168
863.4358,494.1,744.3849,491.8168
864.0599,494.1,744.3849,491.8168
864.5883,494.1,744.3849,491.8168
865.1375,494.1,744.3849,491.8168
865.6689,494.1,744.3849,491.8168
866.1832,494.1,744.3849,491.8168
866.6808,494.1,744.3849,491.8168
867.1719,494.1,744.3849,491.8168
867.6272,494.1,744.3849,491.8168
868.0769,494.1,744.3849,491.8168
868.5115,494.1,744.3849,491.8168
868.9313,494.1,744.3849,491.8168
869.3367,494.1,744.3849,491.8168
869.733,494.1,744.3849,491.8168
870.1059,494.1,744.3849,491.8168
870.4727,494.1,744.3849,491.8168
870.8257,494.1,744.3849,491.8168
871.2491,494.1,744.3849,491.8168
871.5753,494.1,744.3849,491.8168
871.8845,494.1,744.3849,491.8168
872.1847,494.1,744.3849,491.8168
872.4738,494.1,744.3849,491.8168
872.7537,494.1,744.3849,491.8168
873.0196,494.1,744.3849,491.8168
873.278,494.1,744.3849,491.8168
873.5318,494.1,744.3849,491.8168
873.7623,494.1,744.3849,491.8168
873.9976,494.1,744.3849,491.8168
874.21,494.1,744.3849,491.8168
874.4257,494.1,744.3849,491.8168
874.6226,494.1,744.3849,491.8168
874.8162,494.1,744.3849,491.8168
875.0019,494.1,744.3849,491.8168
875.1836,494.1,744.3849,491.8168
875.4363,494.1,744.3849,491.8168
875.5956,494.1,744.3849,491.8168
875.7494,494.1,744.3849,491.8168
875.8938,494.1,744.3849,491.8168
876.0332,494.1,744.3849,491.8168
876.1661,494.1,744.3849,491.8168
876.293,494.1,744.3849,491.8168
876.4143,494.1,744.3849,491.8168
876.5295,494.1,744.3849,491.8168
876.6396,494.1,744.3849,491.8168
876.7444,494.1,744.3849,491.8168
876.8441,494.1,744.3849,491.8168
876.939,494.1,744.3849,491.8168
877.0309,494.1,744.3849,491.8168
877.1218,494.1,756.8553,526.5992
877.2028,494.1,757.1863,522.9501
877.2814,494.1,757.2501,521.3013
877.3525,494.1,756.2917,515.8663
877.4228,494.1,756.0437,513.4066
877.4898,494.1,755.2543,508.2677
877.5502,494.1,755.2468,506.9961
877.6085,494.1,755.4333,506.2129
877.6645,494.1,755.3668,505.9037
877.7155,494.1,754.6266,506.8899
877.7653,494.1,754.399,506.8138
877.8113,494.1,755.2133,504.9838
877.8547,494.1,755.7652,504.4893
877.8954,494.1,756.1772,504.7618
877.9336,494.1,756.2995,507.0142
877.9691,494.1,756.0833,507.9112
878.0028,494.1,756.304,508.3641
878.0346,494.1,756.3475,510.2589
878.0639,494.1,756.3828,511.0858
878.0925,494.1,756.5023,511.4672
878.1172,494.1,756.2268,510.2905
878.1421,494.1,756.2456,509.0507
878.1637,494.1,756.2905,508.2887
878.1844,494.1,756.1953,508.6121
878.2037,494.1,757.2493,509.1316
878.2216,494.1,757.9227,509.9221
878.2381,494.1,758.6008,510.6678
878.2534,494.1,758.8784,509.6344
878.2675,494.1,758.1177,508.2271
878.2805,494.1,757.6866,507.9329
878.2925,494.1,757.5508,507.9413
878.3035,494.1,757.4351,508.3495
878.3137,494.1,757.4283,509.6056
878.3229,494.1,757.0146,511.3235
878.3312,494.1,755.8275,513.8124
878.3388,494.1,755.6553,513.8931
878.3458,494.1,756.3708,512.8892
878.3522,494.1,757.027,512.2842
878.358,494.1,757.4357,512.3761
878.3629,494.1,757.1885,512.9418
878.3676,494.1,756.6505,514.9243
878.3718,494.1,756.4681,514.9807
878.3754,494.1,756.7047,515.5876
878.3788,494.1,756.4656,516.0034
878.3817,494.1,756.2763,516.3342
878.3843,494.1,756.6498,516.7875
878.3866,494.1,758.0522,517.9018
878.3887,494.1,758.7036,519.5378
878.3904,494.1,758.3391,517.9409
878.392,494.1,757.8276,515.8605
878.3933,494.1,757.5609,511.8412
878.3945,494.1,758.1738,511.224
878.3954,494.1,759.9369,511.2551
878.3963,494.1,760.3647,511.5081
878.397,494.1,759.951,511.7144
878.3976,494.1,759.8689,512.4788
878.3981,494.1,759.4335,513.3984
878.3985,494.1,759.3018,513.6516
878.3988,494.1,759.1964,513.1174
878.399,494.1,758.9884,512.8157
878.3993,494.1,759.034,513.3052
878.3995,494.1,759.1771,512.319
878.3996,494.1,759.6748,509.8885
878.3997,494.1,759.8584,508.1244
878.3998,494.1,760.051,505.8419
878.3998,494.1,759.8924,505.6525
878.3998,494.1,759.76,504.9708
878.3999,494.1,759.9015,505.1641
878.3999,494.1,760.6512,504.7432
878.3999,494.1,760.8516,503.7193
878.3999,494.1,761.1819,501.549
878.3999,494.1,761.2489,500.5497
878.3999,494.1,761.5365,500.3794
878.3999,494.1,761.4542,500.7806
878.3999,494.1,760.8983,499.9153
878.3999,494.1,759.9971,497.689
878.3999,494.1,754.8033,488.9168
878.3999,494.1,753.3578,486.4597
878.3999,494.1,748.3386,478.8584
878.3999,494.1,744.5682,472.5008
878.3999,494.1,744.5682,472.5008
878.3999,494.1,744.5682,472.5008
878.3999,494.1,744.5682,472.5008
878.3999,494.1,744.5682,472.5008
878.3999,494.1,744.5682,472.5008
878.3999,494.1,778.4302,474.7383
878.3999,494.1,771.0894,463.8139
878.3999,494.1,770.7404,478.3152
878.3999,494.1,770.7946,487.3912
878.3998,494.0999,769.8596,506.2314
878.3998,494.0999,769.7,512.1542
878.3998,494.0999,769.6189,513.9177
878.3998,494.0999,769.11,513.7968
878.3997,494.0999,768.6058,517.1594
878.3997,494.0999,768.3292,519.5786
878.3996,494.0998,768.126,520.3303
878.3995,494.0998,766.6989,517.4433
878.3994,494.0997,756.8279,504.1695
878.3993,494.0996,752.1708,497.0845
878.3991,494.0995,745.3747,486.1947
878.3989,494.0994,745.5985,484.726
878.3987,494.0993,747.8538,483.7142
878.3984,494.0991,747.6887,482.4921
878.3981,494.0989,746.2653,481.3287
878.3976,494.0987,746.0464,481.5103
878.3972,494.0985,746.6199,481.2525
878.3967,494.0982,746.5151,480.3012
878.3961,494.0978,747.1453,477.6183
878.3954,494.0975,749.2462,477.9633
878.3947,494.097,756.1234,482.0438
878.3938,494.0966,759.7628,484.1556
878.3928,494.096,763.4148,484.3377
878.3917,494.0954,763.4324,482.9493
878.3904,494.0947,761.4702,491.941
878.3891,494.0939,760.5795,503.5632
878.3875,494.093,755.8694,583.4023
878.3857,494.092,755.8694,583.4023
878.3839,494.091,755.8694,583.4023
878.3818,494.0898,755.8694,583.4023
878.3795,494.0885,755.8694,583.4023
878.377,494.0871,755.8694,583.4023
878.3742,494.0855,741.1522,507.1505
878.3711,494.0838,741.1522,507.1505
878.3678,494.0819,752.4858,498.0141
878.364,494.0798,756.3116,487.9764
878.3602,494.0776,758.933,482.1643
878.3547,494.0745,761.6065,477.3221
878.3499,494.0718,760.5242,478.6552
878.3447,494.0689,758.9542,483.46
878.3391,494.0658,757.8416,485.0502
878.3331,494.0624,757.0641,488.3234
878.3265,494.0587,756.1655,488.5625
878.3194,494.0547,754.6296,488.8116
878.312,494.0505,754.4811,488.5074
878.3039,494.046,754.7239,484.7842
878.2952,494.0411,755.5289,482.5131
878.2858,494.0358,756.723,479.2251
878.2755,494.03,756.8737,481.1133
878.2654,494.0243,756.8492,486.9261
878.2538,494.0178,756.0634,490.1053
878.2419,494.0111,755.0215,492.8487
878.229,494.0038,754.4615,492.7197
878.2153,493.9962,755.2091,491.7196
878.2004,493.9878,755.8389,492.1317
878.1852,493.9792,755.8158,492.7434
878.1688,493.97,754.7595,496.6397
878.1514,493.9602,754.8626,498.6516
878.1329,493.9498,755.6764,496.4272
878.1133,493.9388,756.6225,494.4544
878.0927,493.9271,757.4867,493.6546
878.0708,493.9148,757.0654,496.0286
878.0476,493.9018,756.3098,499.3291
878.0233,493.8881,755.7708,499.6488
877.9976,493.8737,754.2903,498.3459
877.9706,493.8585,753.2275,497.8062
877.9421,493.8424,752.9274,494.5352
877.912,493.8256,753.5861,493.7824
877.8805,493.8078,755.1093,495.8089
877.8473,493.7891,755.1265,496.847
877.8125,493.7696,754.0415,497.8701
877.7759,493.749,753.3759,496.9442
877.7368,493.7269,752.4208,495.2333
877.6973,493.7047,752.2023,495.4589
877.6551,493.681,752.6296,496.3163
877.6109,493.6562,752.495,496.7661
877.5639,493.6297,752.1274,497.8662
877.5155,493.6025,751.7523,498.7109
877.4639,493.5735,750.6871,499.234
877.4109,493.5437,751.1301,498.4909
877.3556,493.5125,751.8373,496.9715
877.2974,493.4798,751.9167,496.9469
877.2352,493.4449,751.816,496.1617
877.1745,493.4107,751.5429,495.0481
877.1088,493.3737,751.7134,494.2432
877.0404,493.3352,752.1923,495.4672
876.969,493.2951,753.571,498.7593
876.8948,493.2534,754.2302,499.0255
876.8174,493.2099,754.9113,497.8683
876.737,493.1646,755.2136,498.3477
876.6533,493.1175,755.8414,500.3499
876.5662,493.0685,756.2361,500.6971
876.4756,493.0176,756.1908,499.1553
876.3817,492.9647,755.7732,498.2092
876.2808,492.908,755.0837,497.4325
876.1826,492.8527,754.6543,498.077
876.0773,492.7935,753.7598,498.9082
875.9609,492.728,753.1642,499.2219
875.8473,492.6641,752.2695,499.8375
875.7296,492.5979,752.6581,500.5226
875.6043,492.5274,754.2811,502.1415
875.481,492.4581,754.7827,501.9517
875.3471,492.3828,754.3034,501.2037
875.2142,492.308,753.8581,501.0952
875.0711,492.2275,753.0826,501.5187
874.9283,492.1472,752.8016,501.9356
874.7779,492.0626,753.386,499.5564
874.6198,491.9736,753.6584,497.8232
874.4614,491.8846,753.9747,497.2305
874.2951,491.791,753.754,497.3094
874.1231,491.6943,752.6312,497.6658
873.9435,491.5933,752.3668,497.3561
873.7606,491.4904,752.2498,496.852
873.5709,491.3837,751.8582,496.7214
873.3768,491.2744,750.5889,495.9789
873.1744,491.1606,750.1152,495.9129
872.9666,491.0437,749.3057,495.3201
872.7448,490.919,749.265,495.2303
872.5297,490.798,748.9122,496.6327
872.3013,490.6695,748.7828,497.5892
872.0656,490.537,748.6158,498.1677
871.8228,490.4003,748.7453,497.9957
871.5671,490.2565,749.049,497.3948
871.3086,490.1111,748.8832,498.1265
870.9164,489.8905,748.5571,498.4079
870.626,489.7271,747.9907,497.0418
870.3493,489.5715,748.0544,496.0685
870.0594,489.4084,748.6009,494.9523
869.7569,489.2383,748.8262,495.5229
869.4423,489.0613,749.3454,497.3306
869.1257,488.8832,749.864,497.9668
868.7938,488.6965,750.0619,498.5746
868.4579,488.5076,749.6602,499.0672
868.11,488.3119,748.8401,498.3795
867.7507,488.1098,748.5599,496.8988
