time, x, y
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75558,479.7
94.75562,479.7
94.75562,479.7
94.75568,479.7
94.75574,479.7
94.7558,479.7
94.75592,479.7
94.75604,479.7
94.75626,479.7
94.75647,479.7
94.75677,479.7
94.75711,479.7
94.75754,479.7
94.75806,479.7
94.75867,479.7
94.75967,479.7
94.76068,479.7
94.76175,479.7
94.76303,479.7
94.76447,479.7
94.76614,479.7
94.76807,479.7
94.77075,479.7
94.77356,479.7
94.77643,479.7
94.77969,479.7
94.78394,479.7
94.78809,479.7
94.79272,479.7
94.7981,479.7
94.80377,479.7
94.81027,479.7
94.81726,479.7
94.82516,479.7
94.83453,479.7
94.84387,479.7
94.85406,479.7
94.86517,479.7
94.87723,479.7
94.89035,479.7
94.90472,479.7
94.92004,479.7
94.93665,479.7
94.95471,479.7
94.97403,479.7
94.99493,479.7
95.01733,479.7
95.04138,479.7
95.0672,479.7
95.2655,479.7
95.3064,479.7
95.35077,479.7
95.397,479.7
95.44604,479.7
95.49802,479.7
95.5531,479.7
95.61261,479.7
95.67438,479.7
95.73929,479.7
95.80701,479.7
95.87961,479.7
95.95618,479.7
96.0379,479.7
96.12265,479.7
96.21121,479.7
96.30594,479.7
96.40408,479.7
96.50787,479.7
96.61685,479.7
96.73157,479.7
96.85132,479.7
96.97668,479.7
97.10828,479.7
97.246,479.7
97.39014,479.7
97.54083,479.7
97.69839,479.7
97.86298,479.7
98.03485,479.7
98.21423,479.7
98.4014,479.7
98.59656,479.7
98.80002,479.7
99.01199,479.7
99.23276,479.7
99.46259,479.7
99.70178,479.7
99.95059,479.7
100.2093,479.7
100.4782,479.7
100.7586,479.7
101.0485,479.7
101.3586,479.7
101.6621,479.7
101.9866,479.7
102.3233,479.7
102.6724,479.7
103.0342,479.7
103.4091,479.7
103.7976,479.7
104.1998,479.7
104.6162,479.7
105.0472,479.7
105.4932,479.7
105.9609,479.7
106.4314,479.7
106.9315,479.7
107.456,479.7
107.9606,479.7
108.5045,479.7
109.0662,479.7
109.6485,479.7
110.2446,479.7
110.8621,479.7
111.4993,479.7
112.1567,479.7
112.8341,479.7
113.5327,479.7
114.2527,479.7
114.9947,479.7
115.759,479.7
116.5645,479.7
117.357,479.7
118.2068,479.7
119.0508,479.7
119.9499,479.7
120.8447,479.7
121.7947,479.7
122.743,479.7
123.7426,479.7
124.7502,479.7
125.7961,479.7
126.8768,479.7
127.9753,479.7
129.11,479.7
130.3756,479.7
131.5877,479.7
132.8176,479.7
134.0713,479.7
135.3734,479.7
136.7047,479.7
138.0673,479.7
139.5123,479.7
140.9073,479.7
142.3819,479.7
143.894,479.7
145.4444,479.7
147.0715,479.7
148.6625,479.7
150.3317,479.7
152.0726,479.7
153.7941,479.7
155.6154,479.7
157.5561,479.7
159.3093,479.7
161.2367,479.7
163.2097,479.7
165.2292,479.7
167.3737,479.7
169.4286,479.7
171.5754,479.7
173.8625,479.7
176.3621,479.7
178.6857,479.7
181.1069,479.7
183.8465,479.7
186.3385,479.7
189.2269,479.7
192.1119,479.7
194.9313,479.7
197.7427,479.7
200.5405,479.7
203.5978,479.7
206.5367,479.7
209.6237,479.7
212.6765,479.7
215.8172,479.7
218.9754,479.7
222.2242,479.7
225.5407,479.7
228.9315,479.7
232.3841,479.7
235.9066,479.7
239.6006,479.7
243.1745,479.7
247.0173,479.7
250.7392,479.7
254.6352,479.7
258.6089,479.7
262.6609,479.7
266.7933,479.7
271.0759,479.7
275.3759,479.7
279.7519,479.7
284.1428,479.7
288.8784,479.7
293.5296,479.7
298.0512,479.7
302.8646,479.7
307.8161,479.7
312.7828,479.7
317.857,479.7
323.0603,479.7
328.3363,479.7
333.6958,479.7
339.3311,479.7
344.7476,479.7
350.4247,479.7
356.2047,479.7
362.2161,479.7
368.0776,479.7
374.1739,479.7
380.3783,479.7
386.6925,479.7
393.118,479.7
399.6559,479.7
406.3082,479.7
413.0761,479.7
419.9638,479.7
426.9645,479.7
434.0881,479.7
441.3335,479.7
448.7425,479.7
456.195,479.7
464.088,479.7
471.5624,479.7
479.3731,479.7
487.0646,479.7
494.6293,479.7
502.0683,479.7
509.3834,479.7
550.9893,479.7
557.475,479.7
564.4595,479.7
570.8458,479.7
577.9253,479.7
584.2922,479.7
591.003,479.7
597.4391,479.7
603.92,479.7
609.7197,479.7
615.5159,479.7
620.8636,479.7
626.5977,479.7
631.9221,479.7
637.5021,479.7
642.7951,479.7
648.8918,479.7
656.5759,479.7
661.2136,479.7
666.1651,479.7
671.0101,479.7
675.5099,479.7
679.9927,479.7
684.964,479.7
689.3815,479.7
693.8175,479.7
697.9949,479.7
701.8439,479.7
705.7028,479.7
709.765,479.7
713.6512,479.7
717.2242,479.7
720.7181,479.7
724.1507,479.7
727.826,479.7
731.407,479.7
734.6198,479.7
737.8805,479.7
741.5651,479.7
744.541,479.7
747.4283,479.7
750.2234,479.7
753.2523,479.7
756.3229,479.7
759.267,479.7
762.0471,479.7
764.5709,479.7
767.0944,479.7
769.4573,479.7
772.3449,479.7
774.6447,479.7
776.9838,479.7
779.2331,479.7
781.5585,479.7
783.7383,479.7
785.7258,479.7
787.6668,479.7
789.612,479.7
791.4577,479.7
793.2219,479.7
795.0708,479.7
796.7098,479.7
798.3914,479.7
800.0323,479.7
801.6585,479.7
803.1956,479.7
804.7336,479.7
806.2201,479.7
807.7098,479.7
809.0671,479.7
810.4442,479.7
811.8353,479.7
813.0986,479.7
814.3689,479.7
815.6103,479.7
816.8196,479.7
817.997,479.7
819.1743,479.7
820.2596,479.7
821.3458,479.7
822.403,479.7
823.4314,479.7
824.4319,479.7
825.4048,479.7
826.351,479.7
827.2707,479.7
828.1649,479.7
829.0464,479.7
829.8784,479.7
830.7063,479.7
831.4938,479.7
832.2726,479.7
833.0238,479.7
833.7493,479.7
834.4542,479.7
835.1385,479.7
835.8036,479.7
836.4485,479.7
837.0736,479.7
837.6795,479.7
838.2665,479.7
838.8353,479.7
839.386,479.7
839.9193,479.7
840.4354,479.7
840.9438,479.7
841.426,479.7
841.8853,479.7
842.3371,479.7
842.7739,479.7
843.2015,479.7
843.6036,479.7
844.0015,479.7
844.3801,479.7
844.7443,479.7
845.1001,479.7
845.4398,479.7
845.77,479.7
846.0864,479.7
846.3921,479.7
846.6866,479.7
846.9774,479.7
847.2432,479.7
847.5058,479.7
847.7584,479.7
848.0013,479.7
848.2398,479.7
848.459,479.7
848.6743,479.7
848.881,479.7
849.0826,479.7
849.2697,479.7
849.452,479.7
849.6268,479.7
849.8013,479.7
849.9568,479.7
850.1089,479.7
