point_x, point_y, eye_x, eye_y
134.4899,494.1,233.7621,506.6941
135.7936,494.1,233.8087,505.5284
137.0046,494.1,233.9,505.3756
138.3128,494.1,235.3941,504.8221
139.6549,494.1,236.3184,504.219
141.0509,494.1,237.8835,502.8133
142.5057,494.1,238.2498,502.9389
143.896,494.1,238.835,504.6409
145.3924,494.1,239.059,505.7583
146.909,494.1,238.5336,506.3143
148.4727,494.1,238.8051,505.6432
150.0761,494.1,241.1462,504.4215
151.7195,494.1,242.9253,504.0397
153.4055,494.1,247.2852,503.3608
155.1305,494.1,248.2478,502.6229
160.8118,494.1,249.8768,501.8235
162.7186,494.1,250.2916,502.3559
164.7012,494.1,252.119,504.9789
166.6698,494.1,252.8298,507.1062
168.7161,494.1,253.5054,508.8565
170.8409,494.1,254.4325,508.2176
173.0362,494.1,256.2232,506.3364
175.1476,494.1,257.1835,504.9124
177.3919,494.1,258.6738,503.5975
179.7084,494.1,259.0399,503.4479
182.0361,494.1,261.3189,504.0124
184.4386,494.1,262.0532,505.5064
186.8946,494.1,263.0533,508.9336
189.4134,494.1,263.3934,510.5197
191.9742,494.1,263.1176,511.1964
194.599,494.1,263.6768,510.1474
197.4155,494.1,265.2278,509.3468
200.1607,494.1,266.9097,509.189
203.0701,494.1,271.0471,509.8917
205.9354,494.1,273.0132,510.6535
208.7596,494.1,278.7424,509.3162
211.7523,494.1,282.5782,506.6645
217.5522,494.1,290.2749,501.9323
220.7311,494.1,293.5262,501.5445
223.9761,494.1,295.7935,502.9516
227.2896,494.1,296.5577,503.2339
230.6728,494.1,299.1988,501.801
234.1259,494.1,299.8312,500.9259
237.7228,494.1,301.2552,499.6987
241.2466,494.1,302.6104,498.9164
244.9827,494.1,305.2565,497.6606
248.6615,494.1,307.2809,497.0231
252.4819,494.1,310.0656,496.2801
256.4189,494.1,311.0917,496.8385
260.355,494.1,313.2134,497.7912
264.4096,494.1,313.9867,498.3953
268.5779,494.1,316.0517,499.1306
272.7615,494.1,316.6576,499.696
277.0891,494.1,318.0956,501.1356
281.4446,494.1,318.6754,501.7527
285.9136,494.1,320.2369,502.4249
290.4687,494.1,321.9416,502.2837
295.1116,494.1,325.8546,501.6427
299.8437,494.1,329.0959,501.13
304.8053,494.1,336.8632,500.9477
309.5798,494.1,364.7703,502.6429
314.5864,494.1,368.8327,504.7021
346.8546,494.1,371.3184,504.8216
352.6342,494.1,375.2867,505.8776
358.3578,494.1,376.7694,506.6497
364.2658,494.1,378.6748,506.1308
370.2745,494.1,379.6948,505.1038
376.3963,494.1,382.3023,503.8654
382.6439,494.1,382.7907,503.7124
389.189,494.1,384.3162,502.4247
395.4228,494.1,385.1414,502.1066
401.9894,494.1,387.6993,501.0287
408.8446,494.1,389.7964,500.5945
415.6384,494.1,392.4144,499.9063
422.3904,494.1,393.9839,499.5366
429.4287,494.1,397.9067,499.6958
436.5882,494.1,400.1882,499.6414
444.0239,494.1,401.6137,499.8302
451.2792,494.1,404.218,501.4635
458.8132,494.1,405.9297,502.467
466.4734,494.1,411.7203,503.9841
474.3683,494.1,419.3885,504.7469
482.186,494.1,443.8101,503.1419
490.2308,494.1,455.8217,501.7804
498.3008,494.1,472.183,499.0261
506.1368,494.1,474.8165,498.7507
513.7797,494.1,477.5774,498.954
521.3708,494.1,479.3239,499.123
528.8342,494.1,483.2955,499.0136
536.4341,494.1,485.495,498.9517
543.3872,494.1,490.8018,500.329
550.5026,494.1,493.73,501.3365
557.4496,494.1,498.7137,502.9845
564.3158,494.1,500.3696,502.9391
571.0388,494.1,503.3551,501.5179
577.8568,494.1,504.7742,501.0211
584.3443,494.1,508.7134,501.0339
590.5534,494.1,510.9129,500.5995
596.8335,494.1,516.5261,498.2336
603.1517,494.1,520.1432,496.6111
609.2036,494.1,536.4685,495.3722
615.1,494.1,548.729,496.327
620.9233,494.1,571.9327,499.1123
626.6102,494.1,579.3443,501.0875
632.2932,494.1,586.7759,501.7088
637.791,494.1,589.1134,500.8256
643.2301,494.1,594.2452,500.2187
648.5749,494.1,597.0757,500.0594
653.9965,494.1,602.3999,499.6047
658.9768,494.1,605.1354,498.7108
664.0154,494.1,610.1875,497.0641
668.9708,494.1,612.5562,496.2882
673.8369,494.1,617.2159,496.1968
678.6132,494.1,619.454,496.2805
683.2985,494.1,623.5673,497.3049
687.8958,494.1,625.2009,497.8774
692.5012,494.1,629.5456,497.744
696.83,494.1,631.5141,498.013
701.2522,494.1,635.6464,498.2005
705.4274,494.1,637.3805,498.1945
709.657,494.1,639.9816,498.0818
713.6954,494.1,642.0403,497.7271
717.7614,494.1,646.784,497.2171
721.697,494.1,652.4022,497.3889
725.5389,494.1,686.2803,503.6134
729.3268,494.1,710.4047,509.5101
733.0166,494.1,754.6197,522.5483
736.6598,494.1,766.5459,527.2961
740.1801,494.1,772.079,530.4562
743.6859,494.1,772.6671,530.7689
747.0828,494.1,774.2471,528.6191
750.4411,494.1,774.3517,527.6578
753.7084,494.1,773.6404,525.6834
756.9215,494.1,773.3134,525.2294
760.1582,494.1,772.9033,525.4934
763.148,494.1,776.778,520.8866
766.1567,494.1,791.7764,477.4483
769.1072,494.1,796.3079,465.7369
771.9959,494.1,810.7315,416.82
774.8823,494.1,823.6322,361.2592
777.6604,494.1,823.6322,361.2592
780.297,494.1,823.6322,361.2592
782.9903,494.1,823.6322,361.2592
785.5367,494.1,823.6322,361.2592
788.1065,494.1,823.6322,361.2592
790.5823,494.1,758.2416,449.6027
792.975,494.1,755.2451,452.6314
795.3456,494.1,747.5746,479.2819
797.6633,494.1,744.8311,487.0368
799.9518,494.1,738.3412,492.8432
802.143,494.1,737.2992,484.117
804.3073,494.1,739.0203,467.1473
806.4319,494.1,744.9831,429.5233
808.4928,494.1,744.9831,429.5233
810.5065,494.1,744.9831,429.5233
812.546,494.1,744.9831,429.5233
814.411,494.1,744.9831,429.5233
816.3428,494.1,757.494,412.1584
818.1194,494.1,752.2795,422.0901
819.9118,494.1,743.5166,449.2459
821.6608,494.1,740.2484,469.3112
823.4069,494.1,732.6491,495.1671
825.0338,494.1,731.6949,499.3409
826.6586,494.1,732.3419,500.1003
828.2607,494.1,732.3733,500.6732
829.8071,494.1,731.9543,504.0436
831.3246,494.1,732.1516,505.3229
832.7839,494.1,733.2778,505.8895
834.2258,494.1,733.7233,504.4765
835.6165,494.1,734.6627,501.7054
836.9763,494.1,734.725,501.0027
838.3011,494.1,732.1489,500.7368
839.5931,494.1,668.5948,526.7757
840.8563,494.1,521.4814,598.9469
842.077,494.1,471.3355,623.5327
843.3107,494.1,412.1964,655.14
844.433,494.1,327.5292,708.8287
845.5634,494.1,327.5292,708.8287
846.6647,494.1,327.5292,708.8287
847.7351,494.1,327.5292,708.8287
848.7768,494.1,327.5292,708.8287
849.79,494.1,327.5292,708.8287
850.7762,494.1,327.5292,708.8287
851.7335,494.1,327.5292,708.8287
852.6647,494.1,327.5292,708.8287
853.5698,494.1,327.5292,708.8287
854.4633,494.1,327.5292,708.8287
855.3035,494.1,327.5292,708.8287
856.1332,494.1,327.5292,708.8287
856.939,494.1,327.5292,708.8287
857.7303,494.1,327.5292,708.8287
858.4805,494.1,327.5292,708.8287
859.2244,494.1,327.5292,708.8287
859.9321,494.1,327.5292,708.8287
860.6253,494.1,327.5292,708.8287
861.2978,494.1,327.5292,708.8287
861.9728,494.1,327.5292,708.8287
862.5841,494.1,327.5292,708.8287
863.1953,494.1,327.5292,708.8287
863.787,494.1,327.5292,708.8287
864.3616,494.1,327.5292,708.8287
864.9323,494.1,327.5292,708.8287
865.4698,494.1,776.488,457.9857
865.9775,494.1,772.3372,458.5824
866.4816,494.1,767.8599,459.1334
866.9693,494.1,764.0772,460.1583
867.4546,494.1,760.7878,461.0029
867.8972,494.1,760.579,461.6481
868.3377,494.1,760.6401,464.4388
868.7703,494.1,760.0795,466.0602
869.1746,494.1,757.7576,469.0108
869.5717,494.1,756.5234,469.8757
869.9548,494.1,756.8984,470.6644
870.3246,494.1,757.9838,470.8469
870.6851,494.1,758.3593,470.0693
871.0276,494.1,758.1098,468.4665
871.3588,494.1,757.8206,467.5692
871.6768,494.1,757.1641,465.5127
871.9846,494.1,756.8182,464.8519
872.283,494.1,762.0552,469.1992
872.5665,494.1,766.7504,474.7866
872.8412,494.1,776.2834,489.3764
873.1055,494.1,780.402,496.9165
873.3808,494.1,779.842,497.629
873.6243,494.1,779.0018,498.4178
873.8685,494.1,778.4089,499.3798
874.0928,494.1,776.6672,499.9143
874.3173,494.1,775.7794,498.5579
874.5146,494.1,775.368,493.9994
874.7128,494.1,775.6585,493.239
874.9288,494.1,776.0681,494.6454
875.1098,494.1,776.578,495.5932
875.2831,494.1,776.7629,496.6093
875.4491,494.1,776.5367,497.1712
875.6104,494.1,777.076,497.7303
875.7598,494.1,777.6237,496.7964
875.905,494.1,778.1957,494.6108
876.0438,494.1,775.6021,492.8221
876.1813,494.1,711.723,495.4527
876.3111,494.1,639.1807,503.031
876.4293,494.1,405.2603,535.3582
876.5441,494.1,281.6823,553.6982
876.6534,494.1,149.6341,576.2075
876.7576,494.1,100.2571,584.5462
876.8566,494.1,75.91633,585.1083
876.9525,494.1,75.91633,585.1083
877.0406,494.1,75.91633,585.1083
877.1256,494.1,75.91633,585.1083
877.2064,494.1,75.91633,585.1083
877.283,494.1,75.91633,585.1083
877.3569,494.1,75.91633,585.1083
877.4245,494.1,75.91633,585.1083
877.4904,494.1,75.91633,585.1083
877.5519,494.1,75.91633,585.1083
877.6095,494.1,75.91633,585.1083
877.6648,494.1,75.91633,585.1083
877.7168,494.1,75.91633,585.1083
877.7656,494.1,75.91633,585.1083
877.8114,494.1,75.91633,585.1083
877.8547,494.1,75.91633,585.1083
877.8955,494.1,75.91633,585.1083
877.9338,494.1,75.91633,585.1083
877.9697,494.1,-120.5508,722.0295
878.0042,494.1,-120.5508,722.0295
878.035,494.1,-120.5508,722.0295
878.0645,494.1,371.8156,390.4583
878.102,494.1,864.1821,58.88701
878.127,494.1,727.5375,274.1432
878.1503,494.1,714.9696,297.8747
878.1727,494.1,674.6632,372.6317
878.1923,494.1,653.6107,413.8581
878.2114,494.1,649.3179,415.2452
878.2283,494.1,648.6076,416.2969
878.2447,494.1,648.9764,415.8675
878.2592,494.1,649.4464,416.8377
878.2735,494.1,649.77,418.5715
878.2854,494.1,650.3152,419.1891
878.297,494.1,649.5495,418.0423
878.3078,494.1,648.9072,416.5265
878.3175,494.1,650.4079,414.5128
878.3264,494.1,659.7927,416.5122
878.3343,494.1,705.7829,436.1175
878.3417,494.1,731.4136,448.6812
878.3489,494.1,769.9892,469.3038
878.355,494.1,775.0619,473.7346
878.3604,494.1,775.6337,475.8081
878.3653,494.1,775.5234,476.4426
878.3697,494.1,774.8514,477.9561
878.3736,494.1,774.2003,477.9764
878.3771,494.1,773.7401,477.3162
878.3802,494.1,774.2061,477.1466
878.3831,494.1,775.3073,477.6988
878.3856,494.1,775.8267,478.1952
878.3877,494.1,775.9844,478.7433
878.3896,494.1,775.5405,477.8594
878.3912,494.1,775.5706,474.3648
878.3926,494.1,776.109,472.2845
878.3939,494.1,777.1103,467.68
878.395,494.1,777.14,466.324
878.3959,494.1,775.8046,465.185
878.3966,494.1,774.868,464.8914
878.3973,494.1,774.3948,464.0598
878.3978,494.1,774.5873,459.1378
878.3983,494.1,775.2346,456.0652
878.3986,494.1,775.0983,457.7544
878.3989,494.1,773.8935,463.0859
878.3992,494.1,771.4492,478.3423
878.3994,494.1,771.1031,482.4975
878.3995,494.1,771.7802,488.6126
878.3997,494.1,771.2847,484.5486
878.3997,494.1,769.8796,454.0487
878.3998,494.1,767.1218,441.8486
878.3998,494.1,761.9557,430.9954
878.3999,494.1,763.0949,436.8436
878.3999,494.1,764.017,466.9163
878.3999,494.1,764.8165,475.0798
878.3999,494.1,768.0594,478.7933
878.3999,494.1,767.996,476.2173
878.3999,494.1,767.6809,463.7956
878.3999,494.1,768.6812,462.8405
878.3999,494.1,769.9742,463.3951
878.3999,494.1,769.8352,464.0335
878.3999,494.1,744.4024,464.0437
878.3999,494.1,712.6848,464.6038
878.3999,494.1,644.2769,465.3181
878.3999,494.1,581.8862,469.0578
878.3999,494.1,550.5537,471.9152
878.3999,494.1,550.5537,471.9152
878.3999,494.1,550.5537,471.9152
878.3999,494.1,550.5537,471.9152
878.3999,494.1,550.5537,471.9152
878.3999,494.1,550.5537,471.9152
878.3999,494.1,550.5537,471.9152
878.3999,494.1,550.5537,471.9152
878.3999,494.1,550.5537,471.9152
878.3998,494.0999,550.5537,471.9152
878.3998,494.0999,550.5537,471.9152
878.3998,494.0999,550.5537,471.9152
878.3998,494.0999,550.5537,471.9152
878.3997,494.0999,550.5537,471.9152
878.3997,494.0999,550.5537,471.9152
878.3996,494.0998,550.5537,471.9152
878.3995,494.0998,550.5537,471.9152
878.3994,494.0997,550.5537,471.9152
878.3992,494.0996,550.5537,471.9152
878.399,494.0995,550.5537,471.9152
878.3989,494.0994,550.5537,471.9152
878.3986,494.0992,550.5537,471.9152
878.3983,494.0991,550.5537,471.9152
878.3979,494.0989,550.5537,471.9152
878.3976,494.0987,550.5537,471.9152
878.3971,494.0984,550.5537,471.9152
878.3965,494.0981,550.5537,471.9152
878.3959,494.0977,550.5537,471.9152
878.3953,494.0974,550.5537,471.9152
878.3945,494.0969,550.5537,471.9152
878.3936,494.0964,550.5537,471.9152
878.3926,494.0959,848.639,110.5433
878.3914,494.0952,848.9015,130.0178
878.3902,494.0945,812.3804,248.1843
878.3887,494.0937,815.2299,278.5082
878.3871,494.0928,813.1748,299.4037
878.3854,494.0918,807.4037,334.9854
878.3835,494.0907,804.9328,339.9521
878.3813,494.0895,803.9078,340.013
878.3789,494.0882,803.9017,339.7151
878.3763,494.0867,803.1735,339.0269
878.3735,494.0851,801.8916,340.5327
878.3704,494.0834,799.7611,340.9587
878.3669,494.0815,798.9791,342.0873
878.3632,494.0793,798.2737,342.8848
878.3591,494.0771,798.0134,343.841
878.3548,494.0746,797.6302,346.0272
878.35,494.0719,797.8234,346.4317
878.3448,494.069,793.235,358.4973
878.3392,494.0659,787.5497,378.146
878.3333,494.0625,777.0749,425.4948
878.3267,494.0588,773.477,445.6119
878.3195,494.0547,771.7252,463.8894
878.3122,494.0507,771.2734,463.7869
878.3041,494.0461,770.1661,463.5345
878.2954,494.0412,769.1689,464.1867
878.2861,494.036,767.0317,465.7626
878.2762,494.0304,768.2258,467.0476
878.2656,494.0244,771.0196,466.1188
878.2543,494.018,772.5511,465.2741
878.2418,494.011,774.1857,451.8697
878.2288,494.0038,774.0314,445.3209
878.2147,493.9958,768.3165,474.1158
878.2,493.9875,768.3165,474.1158
878.1846,493.9789,751.559,553.9305
878.1675,493.9693,751.559,553.9305
878.15,493.9594,764.343,521.0069
878.1321,493.9493,764.3431,521.0069
878.1125,493.9383,767.5629,496.672
878.0918,493.9267,769.1729,484.5045
878.0699,493.9144,771.7823,466.108
878.0468,493.9013,771.4771,469.0772
878.0224,493.8876,770.5394,479.7329
877.9966,493.8731,768.8823,480.1685
877.9695,493.8579,765.5356,479.3481
877.9403,493.8415,758.7005,477.9078
877.9109,493.8249,673.1519,502.453
877.8793,493.8071,589.142,535.2661
877.846,493.7884,405.0769,610.8112
877.8112,493.7688,345.7329,638.6055
877.7745,493.7482,254.572,682.7412
877.7356,493.7263,179.2428,703.3683
877.6941,493.703,179.2428,703.3683
877.653,493.6798,179.2428,703.3683
877.6092,493.6552,179.2428,703.3683
877.5625,493.6289,179.2428,703.3683
877.5144,493.6019,179.2428,703.3683
877.4634,493.5732,179.2428,703.3683
877.4105,493.5435,179.2428,703.3683
877.3539,493.5116,179.2428,703.3683
877.296,493.479,179.2428,703.3683
877.2353,493.4449,179.2428,703.3683
877.1724,493.4095,179.2428,703.3683
877.1068,493.3726,179.2428,703.3683
877.0381,493.334,179.2428,703.3683
876.9669,493.2939,179.2428,703.3683
876.8925,493.2521,179.2428,703.3683
876.8151,493.2085,179.2428,703.3683
876.7345,493.1632,179.2428,703.3683
876.6376,493.1087,179.2428,703.3683
876.5499,493.0594,179.2428,703.3683
876.4587,493.0081,179.2428,703.3683
876.3641,492.9548,179.2428,703.3683
876.264,492.8986,179.2428,703.3683
876.1636,492.8421,179.2428,703.3683
876.0562,492.7816,179.2428,703.3683
875.9476,492.7206,179.2428,703.3683
875.8336,492.6564,179.2428,703.3683
875.7145,492.5894,179.2428,703.3683
875.5917,492.5204,179.2428,703.3683
875.4645,492.4488,179.2428,703.3683
875.3338,492.3753,179.2428,703.3683
875.1979,492.2989,179.2428,703.3683
875.0568,492.2195,179.2428,703.3683
874.9109,492.1374,179.2428,703.3683
874.7594,492.0522,179.2428,703.3683
874.6036,491.9645,646.404,229.3875
874.4421,491.8737,637.0779,323.911
874.2751,491.7798,645.3118,359.5564
874.098,491.6801,642.2767,378.0587
873.9195,491.5797,657.0156,412.4875
873.7352,491.476,663.2875,414.0671
873.5448,491.369,663.5255,409.4872
873.3483,491.2584,663.8149,408.5469
873.1454,491.1443,665.0883,408.1847
872.9313,491.0239,665.2371,409.5242
872.7202,490.9052,664.4258,408.8082
872.4975,490.7799,663.9,409.2527
872.2632,490.6481,662.3312,409.7479
872.0266,490.515,661.4538,410.9612
871.7872,490.3803,664.7687,415.0799
871.5247,490.2327,676.5331,420.4934
871.2769,490.0933,713.1061,439.188
871.0101,489.9432,732.6603,449.3559
870.7332,489.7875,754.4703,462.959
870.4498,489.6281,757.0684,465.8683
870.1616,489.4659,757.4056,466.0919
869.8578,489.2951,757.1467,466.3473
869.5494,489.1216,755.5472,465.4574
869.2324,488.9432,754.3408,464.4951
868.9062,488.7598,752.2968,463.8736
868.5546,488.562,751.7605,463.5641
868.2114,488.3689,751.2729,461.9533
867.8716,488.1779,750.8499,460.8033
867.4949,487.9659,749.0271,458.9
867.1284,487.7597,747.9195,458.0523
866.7488,487.5462,746.322,456.7915
866.3495,487.3216,746.142,456.5674
865.9447,487.0939,746.5283,457.0352
865.5321,486.8618,747.3795,456.4828
865.1019,486.6199,746.3435,454.3031
864.664,486.3735,745.2284,453.5677
864.1988,486.1118,744.4797,453.1843
863.754,485.8616,743.8954,454.0718
863.28,485.595,744.1477,454.4243
862.7939,485.3216,744.1464,452.6613
862.2954,485.0412,744.241,451.0535
861.7844,484.7538,736.196,450.8564
861.2593,484.4584,711.4146,457.778
860.7219,484.1561,571.5203,511.8236
860.1713,483.8464,498.9337,543.5916
859.6071,483.5291,350.7311,608.1337
859.0031,483.1893,291.8198,635.2639
858.4368,482.8707,139.2157,715.8468
857.8301,482.5295,139.2157,715.8468
857.2089,482.18,139.2157,715.8468
856.5656,481.8182,139.2157,715.8468
855.9213,481.4557,139.2157,715.8468
855.2545,481.0807,139.2157,715.8468
854.2773,480.531,139.2157,715.8468
853.5715,480.134,139.2157,715.8468
852.8275,479.7155,139.2157,715.8468
852.0861,479.2985,139.2157,715.8468
851.332,478.8743,139.2157,715.8468
850.5588,478.4394,139.2157,715.8468
849.7676,477.9943,139.2157,715.8468
848.9587,477.5393,139.2157,715.8468
848.1317,477.0741,139.2157,715.8468
847.2864,476.5986,139.2157,715.8468
846.4221,476.1125,139.2157,715.8468
845.5386,475.6155,139.2157,715.8468
844.6357,475.1076,139.2157,715.8468
843.7133,474.5887,139.2157,715.8468
842.7705,474.0584,139.2157,715.8468
841.7912,473.5076,139.2157,715.8468
840.7787,472.938,139.2157,715.8468
839.8191,472.3983,139.2157,715.8468
838.7928,471.821,139.2157,715.8468
837.7352,471.2261,139.2157,715.8468
836.675,470.6297,139.2157,715.8468
835.574,470.0104,139.2157,715.8468
834.4595,469.3835,139.2157,715.8468
833.329,468.7476,139.2157,715.8468
832.168,468.0945,139.2157,715.8468
830.9784,467.4254,139.2157,715.8468
829.7704,466.7459,139.2157,715.8468
828.538,466.0526,139.2157,715.8468
827.2791,465.3445,139.2157,715.8468
825.9835,464.6158,139.2157,715.8468
824.6731,463.8786,139.2157,715.8468
823.3362,463.1267,139.2157,715.8468
821.9514,462.3477,139.2157,715.8468
820.5835,461.5782,139.2157,715.8468
819.1058,460.747,139.2157,715.8468
