point_x, point_y, eye_x, eye_y
99.92813,494.1,213.3943,488.4659
100.0656,494.1,213.3108,489.4257
100.2094,494.1,214.194,490.4521
100.3599,494.1,214.4246,491.262
100.5209,494.1,214.4344,493.1476
100.6914,494.1,214.0023,493.6555
100.8657,494.1,212.7923,493.0337
101.0434,494.1,212.0078,492.1903
101.231,494.1,211.507,489.1356
101.4268,494.1,211.6989,487.4809
101.6308,494.1,212.37,485.6107
101.8447,494.1,212.7227,485.8687
102.0651,494.1,212.7941,487.2267
102.3106,494.1,213.9879,485.9015
102.5514,494.1,214.3671,485.328
102.8022,494.1,217.0135,477.2234
103.0625,494.1,217.0135,477.2234
103.3334,494.1,217.0135,477.2234
103.6149,494.1,217.0135,477.2234
103.9074,494.1,217.0135,477.2234
104.218,494.1,217.0135,477.2234
104.5266,494.1,217.0135,477.2234
104.8538,494.1,108.8202,220.4835
105.1933,494.1,125.0382,264.1468
105.5454,494.1,180.0346,401.3802
105.9155,494.1,196.7931,438.959
106.2889,494.1,217.6789,470.0149
106.681,494.1,221.6144,473.1041
107.0869,494.1,223.4252,479.6789
107.5218,494.1,224.9968,481.0883
107.9978,494.1,226.4163,479.3551
108.4502,494.1,227.6277,478.133
108.9181,494.1,227.2286,477.0005
109.4037,494.1,224.97,478.65
109.9304,494.1,224.001,480.134
110.4489,494.1,223.9533,481.8915
110.9861,494.1,222.7749,483.082
111.5529,494.1,217.3271,484.5692
112.1105,494.1,215.2812,484.6213
112.7006,494.1,214.0678,486.3396
113.3425,494.1,214.9303,487.4959
113.9376,494.1,213.9828,490.1332
114.5889,494.1,212.7112,490.5985
115.3449,494.1,212.7564,490.1672
116.0375,494.1,213.7235,490.2386
116.7514,494.1,216.5531,490.0258
117.4912,494.1,217.726,490.1227
118.2457,494.1,219.285,491.0026
119.0266,494.1,220.1741,490.8841
119.8314,494.1,222.0729,490.7439
120.6604,494.1,222.7377,491.1618
121.5134,494.1,223.1697,491.698
122.3916,494.1,223.2735,492.816
123.2957,494.1,225.0332,493.544
124.2256,494.1,225.6141,492.3256
125.2027,494.1,226.3186,490.9853
126.1665,494.1,226.6633,490.6079
127.2028,494.1,226.9477,493.204
128.2191,494.1,227.1289,495.5202
129.289,494.1,226.3416,498.8948
130.4008,494.1,225.4,500.4706
131.6802,494.1,224.7473,500.9623
132.8452,494.1,225.7085,500.1853
134.0418,494.1,228.8882,499.4199
135.2709,494.1,230.4509,500.8411
136.5327,494.1,232.23,503.2871
137.8282,494.1,232.6353,503.6511
139.1578,494.1,233.353,502.6305
140.5431,494.1,233.5149,501.879
141.9405,494.1,234.8803,502.888
143.421,494.1,236.2128,503.9342
144.8322,494.1,238.6204,505.5504
146.3438,494.1,239.5591,506.1198
147.9049,494.1,239.2334,506.3813
149.482,494.1,237.6476,505.5888
151.115,494.1,235.6831,504.1698
152.7833,494.1,235.8104,504.0391
154.4912,494.1,238.8663,505.4044
156.2438,494.1,241.1863,506.2765
158.0401,494.1,247.4952,504.3932
159.934,494.1,256.5138,499.8283
161.806,494.1,260.8305,497.6185
164.6974,494.1,265.6642,495.6856
166.6974,494.1,266.4748,495.7329
168.744,494.1,266.348,497.1942
170.839,494.1,266.6993,497.2241
172.9835,494.1,268.9967,495.8983
175.1778,494.1,269.512,495.6848
177.4223,494.1,271.389,495.1988
179.7195,494.1,271.6177,495.0327
182.0681,494.1,270.567,495.8092
184.4709,494.1,268.4523,496.517
187.2331,494.1,267.5443,496.498
189.8592,494.1,267.1936,495.9364
192.3277,494.1,268.3314,495.0933
195.1028,494.1,272.2,494.7058
197.9083,494.1,273.9102,495.3727
200.6946,494.1,276.9839,496.4919
203.4802,494.1,277.8793,496.4857
206.3574,494.1,279.8265,496.9912
209.2969,494.1,280.9279,497.8583
212.2994,494.1,283.6774,499.2231
215.3665,494.1,285.5865,499.9695
218.7646,494.1,289.4039,501.554
222.2665,494.1,291.2022,501.0035
225.5443,494.1,293.6862,499.4135
228.8908,494.1,296.4493,498.3004
232.3064,494.1,300.7502,496.6356
235.7936,494.1,302.1667,496.2993
239.3515,494.1,307.8597,490.9461
243.2726,494.1,308.9939,490.5158
247.0258,494.1,309.2423,492.4746
250.8134,494.1,310.4887,498.6715
254.6777,494.1,311.924,499.9999
259.7945,494.1,317.1088,499.9197
263.8384,494.1,318.7903,499.5389
267.962,494.1,321.2226,498.4445
272.1681,494.1,322.1756,497.8474
276.4561,494.1,324.6644,496.9883
280.8943,494.1,326.5389,495.7263
285.3469,494.1,330.6581,492.8068
290.0342,494.1,333.4992,493.2379
294.6529,494.1,338.3586,496.2499
299.2378,494.1,341.2754,496.4847
303.9874,494.1,345.6535,495.1955
308.9193,494.1,347.9611,494.3846
313.8821,494.1,351.3022,493.7834
318.9991,494.1,353.281,494.4556
324.1526,494.1,357.2532,494.7935
329.6158,494.1,359.7357,494.0063
334.9921,494.1,365.6776,494.1457
340.4463,494.1,368.4812,495.1802
345.8637,494.1,374.7474,497.3965
351.5432,494.1,377.6568,497.7924
357.3263,494.1,383.4893,496.2257
363.2143,494.1,386.869,495.1398
369.2086,494.1,394.0918,494.4641
375.3105,494.1,398.0696,495.051
381.5217,494.1,401.4429,496.3182
388.1284,494.1,403.1904,497.5638
394.2778,494.1,405.2045,499.1878
400.941,494.1,407.0159,498.6158
407.4947,494.1,410.0811,498.761
414.2668,494.1,409.8036,499.4273
421.1642,494.1,409.4293,501.2635
428.1812,494.1,410.1449,502.1516
435.3194,494.1,414.4845,502.2728
442.5801,494.1,416.9399,501.6804
449.9656,494.1,421.726,499.847
457.477,494.1,424.2646,499.4401
465.2502,494.1,429.938,500.9959
473.0199,494.1,433.4968,501.4685
481.0346,494.1,437.372,501.3679
489.0634,494.1,445.7438,499.5724
496.9557,494.1,451.4339,497.898
504.827,494.1,464.22,497.3304
512.6446,494.1,470.4653,497.775
520.1776,494.1,481.3474,498.1943
527.6608,494.1,485.0211,498.5493
535.0184,494.1,490.2965,499.0002
542.2524,494.1,493.4017,500.5124
549.3831,494.1,498.7962,498.6289
556.3593,494.1,501.1222,483.0182
563.2263,494.1,501.2649,477.749
569.9811,494.1,500.7701,461.5605
576.9916,494.1,498.9952,459.1034
583.14,494.1,498.9952,459.1034
589.5491,494.1,498.9952,459.1034
595.8462,494.1,498.9952,459.1034
602.0336,494.1,498.9952,459.1034
608.1117,494.1,498.9952,459.1034
614.2043,494.1,866.8862,104.0882
619.9474,494.1,751.8212,263.1868
625.7075,494.1,706.9799,353.9525
631.3661,494.1,691.9761,383.4272
637.1617,494.1,646.2246,469.1732
642.449,494.1,635.7382,496.1318
647.7689,494.1,641.2006,495.9267
653.0322,494.1,644.5382,495.673
658.1707,494.1,652.5395,498.6729
663.2227,494.1,657.1674,498.9623
668.1951,494.1,665.8225,500.7954
673.0717,494.1,669.771,501.0283
678.005,494.1,670.7037,500.1043
682.5614,494.1,662.8138,499.355
687.174,494.1,639.3367,497.456
691.6977,494.1,628.8555,496.1329
696.1362,494.1,621.168,492.6327
700.4884,494.1,623.4791,490.9707
704.8552,494.1,625.5334,489.3872
708.9454,494.1,627.6755,488.548
713.0516,494.1,628.4622,489.5315
717.1675,494.1,629.7697,491.13
721.0251,494.1,630.9969,490.7636
724.9625,494.1,634.7918,489.6841
728.7348,494.1,637.2512,488.4434
732.406,494.1,641.8167,485.4583
736.0503,494.1,644.39,485.0421
739.6201,494.1,648.9456,486.165
743.1193,494.1,651.2495,487.0705
746.5463,494.1,655.1634,489.0091
749.9047,494.1,656.8157,489.6675
753.2303,494.1,659.7736,490.8274
756.4396,494.1,660.6102,492.2238
759.5689,494.1,662.3549,493.3648
762.6588,494.1,664.0439,493.0051
765.6825,494.1,671.5012,491.9598
768.6442,494.1,677.0676,491.6359
771.5425,494.1,686.593,492.0497
774.3824,494.1,689.6918,492.8771
777.1555,494.1,690.9296,493.4975
779.9495,494.1,690.9628,492.8056
782.6003,494.1,692.9548,492.5323
785.2745,494.1,694.2616,493.07
787.9529,494.1,696.5491,495.5206
790.4349,494.1,696.8543,497.0042
792.862,494.1,695.9254,498.0723
795.235,494.1,696.4955,497.4978
797.5551,494.1,700.9695,496.3413
799.8232,494.1,703.8475,495.6377
802.04,494.1,707.029,494.7053
804.2066,494.1,706.9108,494.9458
806.353,494.1,708.2979,497.2106
808.4208,494.1,710.505,498.8908
810.4568,494.1,715.0763,500.605
812.4141,494.1,717.3599,500.747
814.3544,494.1,719.1431,500.2721
816.284,494.1,719.4842,499.8907
818.063,494.1,719.989,498.8687
819.8557,494.1,719.4421,498.979
821.6044,494.1,719.9818,500.2635
823.3127,494.1,721.1355,501.5544
825.0308,494.1,723.986,502.9937
826.6062,494.1,724.8944,503.3186
828.2374,494.1,725.4117,504.1787
829.7405,494.1,725.9234,504.8848
831.2872,494.1,728.8296,504.9693
832.7557,494.1,730.2776,504.194
834.1556,494.1,731.7225,503.3006
835.5538,494.1,732.1721,503.3398
836.9445,494.1,733.4085,504.7532
838.244,494.1,734.5648,505.2907
839.5984,494.1,735.952,505.296
840.8572,494.1,736.296,504.6805
842.1154,494.1,740.0008,502.3339
843.2761,494.1,743.7162,501.9812
844.4631,494.1,751.3965,504.7234
845.5685,494.1,754.5335,507.1138
846.6927,494.1,756.3973,512.2209
847.7397,494.1,756.0907,512.7651
848.7986,494.1,755.5734,511.2899
849.8098,494.1,755.0135,509.9775
850.7798,494.1,753.7392,509.8601
851.7377,494.1,753.6213,511.078
852.6774,494.1,753.9717,511.2507
853.5836,494.1,753.5353,510.6679
854.4876,494.1,752.6453,509.6265
855.3364,494.1,752.369,510.3439
856.1433,494.1,752.7683,510.7703
856.9474,494.1,753.4028,510.3165
857.7247,494.1,755.2272,509.9519
858.4851,494.1,756.2607,510.0093
859.221,494.1,757.0589,509.7624
859.9763,494.1,756.8083,509.6303
860.6285,494.1,755.0671,509.8852
861.3194,494.1,754.9158,509.5879
861.9526,494.1,757.258,508.076
862.5843,494.1,758.467,506.3903
863.1965,494.1,757.7748,503.974
863.7897,494.1,756.107,503.8919
864.3641,494.1,753.7334,504.3796
864.9202,494.1,754.1183,506.1976
865.4589,494.1,754.4459,506.1849
866.2314,494.1,754.864,505.2178
866.7433,494.1,754.8108,504.4049
867.2091,494.1,755.2246,502.8031
867.6708,494.1,755.701,503.2576
868.1195,494.1,755.7099,504.087
868.5653,494.1,755.458,504.0944
868.9834,494.1,755.584,503.7369
869.387,494.1,756.0087,502.6126
869.7766,494.1,757.2941,502.4135
870.1528,494.1,757.9401,502.5353
870.5156,494.1,757.9561,502.8509
870.8656,494.1,757.6359,502.9518
871.2111,494.1,755.8063,502.8051
871.5282,494.1,754.4713,503.1097
871.8416,494.1,753.9528,502.8497
872.1434,494.1,754.9412,502.8636
872.434,494.1,757.4559,503.3655
872.7136,494.1,758.4008,503.2787
872.9828,494.1,758.349,503.4345
873.2524,494.1,759.0131,503.207
873.4904,494.1,762.3447,501.3536
873.7318,494.1,764.2672,500.618
873.9615,494.1,767.4778,498.4728
874.1799,494.1,767.964,497.7893
874.3916,494.1,768.3712,497.6778
874.5959,494.1,768.3959,498.3154
874.7896,494.1,767.205,501.3278
874.9767,494.1,766.1462,502.0273
875.1582,494.1,764.6165,501.0576
875.3295,494.1,763.7581,499.5396
875.4938,494.1,762.8046,497.6938
875.6503,494.1,762.4526,498.0186
875.8004,494.1,763.0603,498.0759
875.9446,494.1,765.9453,497.245
876.0814,494.1,766.5099,496.6093
876.2661,494.1,766.2081,497.5228
876.3884,494.1,765.9137,498.0766
876.5051,494.1,766.541,497.0095
876.6163,494.1,766.9875,495.7416
876.7222,494.1,765.9068,494.7898
876.8254,494.1,764.5359,495.351
876.9189,494.1,762.4456,496.3011
877.0121,494.1,762.5463,496.7055
877.0967,494.1,763.9276,496.8882
877.1803,494.1,765.5986,496.9373
877.257,494.1,770.9738,496.2798
877.3323,494.1,772.8611,496.0068
877.4012,494.1,774.8155,497.017
877.4676,494.1,774.6282,497.4656
877.5309,494.1,774.373,498.5511
877.5917,494.1,775.1117,498.3407
877.6462,494.1,776.2097,496.4087
877.6988,494.1,776.0259,495.8468
877.7488,494.1,774.9534,495.9645
877.796,494.1,774.338,495.6472
877.8401,494.1,773.6205,495.4107
877.8817,494.1,773.7594,495.6286
877.9208,494.1,774.4386,497.7258
877.9576,494.1,774.9578,498.6171
877.9921,494.1,776.3212,497.4754
878.0243,494.1,776.8427,496.9485
878.0565,494.1,776.7942,496.4413
878.0846,494.1,776.4492,496.9062
878.111,494.1,775.5518,497.9381
878.1354,494.1,775.5411,497.6573
878.158,494.1,776.6834,497.1108
878.1792,494.1,777.2089,496.8047
878.1989,494.1,777.7107,495.815
878.2171,494.1,781.1424,480.0593
878.2339,494.1,795.6915,392.8068
878.2496,494.1,800.5389,367.3382
878.264,494.1,815.8792,279.1098
878.2773,494.1,815.8792,279.1098
878.2895,494.1,815.8792,279.1098
878.301,494.1,815.8792,279.1098
878.3113,494.1,815.8792,279.1098
878.3204,494.1,815.8792,279.1098
878.3291,494.1,815.8792,279.1098
878.337,494.1,824.9482,369.1863
878.3441,494.1,815.5513,400.1308
878.3508,494.1,802.4776,434.1853
878.3564,494.1,787.1826,476.8635
878.3617,494.1,778.6144,501.274
878.3665,494.1,778.2247,501.4835
878.3708,494.1,779.5832,497.853
878.3746,494.1,779.8533,498.1984
878.378,494.1,780.0915,497.8012
878.3811,494.1,779.0435,496.4699
878.3837,494.1,778.1578,496.3484
878.3862,494.1,777.1701,496.2863
878.3882,494.1,776.5554,496.6166
878.39,494.1,777.1396,496.9005
878.3916,494.1,778.9144,497.0648
878.3929,494.1,779.0374,496.5803
878.3942,494.1,778.3653,495.766
878.3952,494.1,777.7232,495.0868
878.3961,494.1,776.8992,494.9796
878.3969,494.1,777.4725,495.5795
878.3974,494.1,776.5123,495.1906
878.3979,494.1,774.0947,495.2159
878.3984,494.1,769.2846,495.7322
878.3987,494.1,766.8068,495.82
878.399,494.1,764.2891,497.2832
878.3992,494.1,763.6376,497.9148
878.3994,494.1,761.9686,498.0028
878.3995,494.1,762.075,497.8006
878.3997,494.1,761.8601,497.1936
878.3997,494.1,761.7982,496.6054
878.3998,494.1,761.672,497.9153
878.3998,494.1,761.8235,499.318
878.3999,494.1,761.8067,501.7649
878.3999,494.1,761.6152,502.3424
878.3999,494.1,762.017,501.74
878.3999,494.1,762.2722,501.3889
878.3999,494.1,761.3733,499.3135
878.3999,494.1,761.9006,498.3258
878.3999,494.1,765.5309,499.4146
878.3999,494.1,768.0449,500.9226
878.3999,494.1,771.0947,501.2037
878.3999,494.1,770.8785,500.3301
878.3999,494.1,769.8145,498.0795
878.3999,494.1,769.0923,497.1211
878.3999,494.1,768.7582,496.2238
878.3999,494.1,768.8407,496.6959
878.3999,494.1,769.1666,498.0867
878.3999,494.1,769.1901,498.1917
878.3999,494.1,768.7229,497.3704
878.3999,494.1,768.2533,496.8477
878.3999,494.1,766.8333,497.6906
878.3999,494.1,766.5908,498.5013
878.3999,494.1,766.8289,499.6351
878.3999,494.1,766.7543,499.7794
878.3998,494.0999,765.7383,500.8801
878.3998,494.0999,765.0714,500.9617
878.3998,494.0999,765.6229,500.7916
878.3998,494.0999,766.3566,499.9913
878.3997,494.0999,766.9775,498.4761
878.3997,494.0999,766.7838,498.7132
878.3996,494.0998,766.3545,498.8397
878.3995,494.0998,766.1816,498.8656
878.3994,494.0997,767.2313,497.5902
878.3993,494.0996,768.5655,497.3607
878.3991,494.0995,772.1554,501.0851
878.3989,494.0994,773.4352,504.6745
878.3987,494.0993,773.5452,509.8772
878.3984,494.0991,772.7847,510.3954
878.3981,494.0989,771.523,510.0263
878.3976,494.0987,770.1722,507.8281
878.3972,494.0985,768.7225,506.9465
878.3967,494.0982,768.205,506.9642
878.3961,494.0978,766.5392,507.8016
878.3954,494.0974,765.6349,508.2355
878.3947,494.097,765.3535,508.0529
878.3937,494.0965,765.6279,507.0186
878.3928,494.0959,768.5496,506.4017
878.3917,494.0953,769.9385,507.0042
878.3904,494.0946,770.9315,508.2151
878.389,494.0938,770.5325,509.0595
878.3875,494.093,770.6172,509.6703
878.3857,494.092,771.0166,512.1284
878.3839,494.0909,771.0676,515.5206
878.3817,494.0898,770.4659,516.3303
878.3793,494.0884,769.8646,516.5806
878.3767,494.0869,769.1005,513.9769
878.3741,494.0854,769.0217,512.1987
878.3709,494.0837,769.0903,509.7198
878.3676,494.0818,768.6667,509.205
878.364,494.0798,767.4243,509.1989
878.36,494.0775,767.4857,508.6597
878.3555,494.075,768.7161,506.073
878.351,494.0724,769.653,504.8379
878.3459,494.0696,770.258,506.6585
878.3404,494.0665,769.7615,507.702
878.3342,494.063,769.4286,510.1537
878.328,494.0595,769.4362,510.9341
878.321,494.0556,769.266,509.2711
878.3137,494.0515,768.675,507.8863
878.3057,494.047,767.473,505.0782
878.2971,494.0421,766.9069,503.7
878.288,494.037,765.8239,501.7601
878.2782,494.0315,766.0403,502.0317
878.2678,494.0256,767.3456,502.2286
878.2565,494.0193,768.198,502.8717
878.2446,494.0126,769.6416,503.9205
878.2318,494.0054,770.3227,503.9612
878.2173,493.9973,771.5572,503.8975
878.2027,493.989,771.5214,503.3666
878.187,493.9802,769.824,502.6037
878.1707,493.971,768.4705,502.2036
878.1533,493.9613,765.9058,501.3849
878.1349,493.951,764.7365,500.3825
878.1149,493.9397,764.8443,500.1966
878.0933,493.9275,766.953,499.7589
878.0713,493.9151,767.8334,500.0981
878.0483,493.9022,767.0084,500.8369
878.024,493.8885,766.4434,501.2845
877.9984,493.8741,766.6599,501.3185
877.9715,493.859,768.2738,499.7938
877.943,493.843,770.5896,496.0358
877.9092,493.824,770.7471,494.5927
877.8776,493.8062,770.8392,492.1493
877.8442,493.7874,770.9948,491.2377
877.8093,493.7677,772.637,489.7553
877.7712,493.7464,773.3685,489.0598
877.7339,493.7254,774.1354,489.7567
877.6935,493.7026,773.9521,490.6303
877.6512,493.6788,773.4404,492.4475
877.6068,493.6539,773.1312,492.9635
877.5597,493.6274,771.7669,494.4554
877.5118,493.6004,771.0294,495.7162
877.4609,493.5718,769.7198,496.1376
877.4078,493.5419,769.352,495.7789
877.3524,493.5107,768.9481,496.2692
877.2944,493.4781,769.0939,497.17
877.2339,493.4441,770.7159,497.0219
877.1708,493.4086,771.5851,497.0106
877.1038,493.3709,772.0008,496.8311
877.0364,493.333,771.1926,495.1942
876.9648,493.2928,769.7913,495.2222
876.8904,493.2509,767.6077,492.2931
876.8121,493.2068,766.1373,465.3738
876.7322,493.1619,763.7966,417.0531
876.6479,493.1145,765.7653,273.6881
876.5606,493.0654,765.4683,205.9588
876.4703,493.0146,763.0193,99.02924
876.3762,492.9616,763.0193,99.02924
876.2779,492.9064,763.0193,99.02924
876.1766,492.8494,763.0193,99.02924
876.066,492.7872,780.177,389.8982
875.9518,492.7229,783.6758,385.4745
875.8427,492.6615,781.9634,393.4392
875.7238,492.5946,776.0148,433.1677
875.6022,492.5263,773.6862,456.6591
875.475,492.4547,768.1357,499.6496
875.3441,492.3811,767.3566,504.0334
875.2087,492.3049,765.8681,502.7256
875.068,492.2258,764.198,503.3615
874.9224,492.1439,762.1595,504.1685
874.7717,492.0591,761.7324,505.0284
874.6159,491.9715,762.6873,506.8119
874.4548,491.8809,764.2422,507.1724
874.2846,491.7851,766.4838,505.6505
874.1161,491.6903,766.321,504.5534
873.9382,491.5903,764.4799,504.2778
873.7545,491.4869,763.4628,504.7867
873.5588,491.3768,763.498,505.4468
873.3231,491.2443,764.3263,505.1069
873.1136,491.1265,764.7408,504.3941
872.904,491.0085,764.3887,504.5872
872.6871,490.8865,763.7202,505.1992
872.469,490.7638,761.8872,504.6777
872.2385,490.6342,760.9846,503.1149
872.0009,490.5005,760.3839,502.1989
871.751,490.36,760.6102,502.9957
871.5035,490.2207,759.6275,505.2145
871.2437,490.0746,758.8115,505.5867
870.9726,489.9221,758.1026,503.5149
870.7003,489.769,758.4513,502.44
870.4133,489.6075,760.3318,502.7771
870.1245,489.445,760.3462,503.7487
869.6561,489.1816,759.4716,504.655
869.3392,489.0034,757.3724,504.911
869.0189,488.8232,757.2092,504.8561
868.6847,488.6352,760.1101,506.3308
868.3451,488.4442,761.7209,507.2441
867.9941,488.2467,763.2941,506.5262
867.6332,488.0437,763.6118,505.4729
867.2626,487.8352,764.0174,505.3191
866.8817,487.621,764.4135,506.6143
866.4723,487.3907,764.9413,508.5913
866.0699,487.1643,764.69,508.4868
865.6527,486.9297,763.7896,508.7076
865.2182,486.6852,763.4269,508.8015
864.7974,486.4486,762.301,509.5107
864.348,486.1957,762.0017,510.3402
863.8922,485.9394,762.8723,511.444
863.4219,485.6748,762.4598,511.2512
862.9395,485.4035,759.6869,509.9724
862.4443,485.125,758.5115,509.401
861.9374,484.8398,758.349,510.9503
861.4036,484.5396,759.1097,511.9625
860.8694,484.2391,758.8968,511.0615
860.3375,483.9398,757.6566,509.5928
859.7772,483.6247,755.6514,506.6006
859.2032,483.3019,755.5692,505.4228
858.6152,482.9711,756.3608,504.8432
858.0027,482.6266,756.4266,504.8499
857.3657,482.2682,755.5807,504.0152
856.7535,481.9239,755.3765,503.9254
856.1082,481.5609,754.6316,503.9594
855.4553,481.1936,753.8755,503.9365
854.7773,480.8123,752.6236,504.1883
854.0837,480.4221,752.5484,504.3107
853.3657,480.0182,753.472,504.3059
852.6468,479.6139,753.4078,503.8153
851.9037,479.1959,752.0233,502.7987
851.1388,478.7656,751.4963,502.8121
850.3625,478.3289,750.7014,502.5563
849.5688,477.8825,750.3979,502.3373
848.7567,477.4257,750.497,501.5269
847.9255,476.9581,751.3132,501.3208
847.0753,476.4799,752.6306,499.5594
846.2064,475.9911,752.1434,498.7013
845.3182,475.4915,747.979,498.99
844.3708,474.9586,746.2621,499.5405
843.4423,474.4363,745.9001,500.472
842.4831,473.8968,746.3793,500.2922
841.5203,473.3552,747.7713,499.7342
840.5022,472.7825,748.2791,499.5104
839.4871,472.2115,747.462,497.5475
838.4572,471.6322,746.4634,496.0813
837.4024,471.0389,744.1025,491.3361
836.3253,470.433,743.3998,488.7412
835.2255,469.8144,743.3166,487.2833
834.1033,469.1831,743.3362,487.8573
832.9573,468.5385,742.4007,488.8598
831.788,467.8808,741.6482,488.7292
830.595,467.2097,740.6772,486.953
829.3772,466.5247,740.5348,486.8334
828.1096,465.8116,740.1565,486.4717
826.8633,465.1106,739.4012,486.1615
825.5701,464.3832,735.4823,487.4984
824.1971,463.6109,733.081,487.7227
822.9068,462.8851,729.3939,486.5842
821.5281,462.1096,728.0117,485.1877
820.1318,461.3242,726.1691,483.1281
818.7109,460.5249,725.2214,483.4753
817.2571,459.7072,723.4631,485.0479
815.7687,458.8699,723.6963,485.3887
814.22,457.9987,725.0208,482.279
812.6749,457.1297,725.4638,480.399
811.11,456.2494,723.5651,479.364
809.4899,455.3381,722.2342,479.4371
807.8423,454.4113,721.3372,478.898
806.1988,453.4868,721.9858,478.3195
804.5061,452.5347,723.7573,477.1467
