point_x, point_y, eye_x, eye_y
97.60028,494.1,152.7429,296.1809
97.60037,494.1,184.371,311.8604
97.60052,494.1,295.8429,375.6313
97.60068,494.1,352.2547,408.8755
97.60092,494.1,416.0215,450.9664
97.6012,494.1,426.4843,458.1017
97.60153,494.1,426.2397,462.0128
97.60196,494.1,426.2053,464.6845
97.60248,494.1,428.3639,469.6
97.60312,494.1,428.581,470.935
97.60382,494.1,428.2552,472.1612
97.60468,494.1,428.0646,472.1291
97.60571,494.1,426.0198,469.1113
97.60687,494.1,425.8016,466.6008
97.60825,494.1,426.6746,461.8295
97.6098,494.1,427.8712,460.4756
97.61163,494.1,430.3439,460.9802
97.61371,494.1,430.0287,461.882
97.61606,494.1,429.133,463.603
97.61871,494.1,428.8666,464.6806
97.62173,494.1,428.8934,463.2459
97.62512,494.1,428.7603,461.5738
97.62891,494.1,428.4924,458.8988
97.63318,494.1,428.2357,458.5775
97.63794,494.1,427.5094,457.6125
97.64319,494.1,427.4702,456.6005
97.64899,494.1,427.6626,453.6628
97.65543,494.1,427.8773,453.0091
97.66266,494.1,427.0521,453.704
97.67029,494.1,426.9754,454.5392
97.67886,494.1,428.7762,457.6888
97.68839,494.1,429.9623,458.8515
97.69864,494.1,430.3096,460.453
97.70963,494.1,430.159,459.5867
97.72195,494.1,430.7517,455.5377
97.73499,494.1,430.9713,453.8651
97.74957,494.1,423.3864,453.5403
97.76486,494.1,408.7055,454.7408
97.78357,494.1,323.1792,456.0481
97.80322,494.1,271.0526,455.6646
97.82324,494.1,190.548,456.9676
97.84521,494.1,174.2545,458.6799
97.8674,494.1,173.4771,461.1874
97.89197,494.1,172.4911,462.5558
97.91837,494.1,172.4321,458.2473
98.02448,494.1,175.3014,457.2538
98.10486,494.1,182.5875,462.8303
98.16415,494.1,189.9037,471.2772
98.22955,494.1,195.1591,473.6124
98.28375,494.1,196.0684,466.8521
98.33566,494.1,196.6943,458.8607
98.44272,494.1,195.8913,459.9585
98.54425,494.1,195.7612,461.719
98.61133,494.1,196.2317,462.7012
98.68213,494.1,195.538,462.1094
98.75751,494.1,194.4043,461.3689
98.83633,494.1,195.1667,460.5814
98.92017,494.1,196.0741,460.9896
99.00693,494.1,196.8419,463.1166
99.10278,494.1,196.1508,463.6094
99.19583,494.1,194.8448,464.2113
99.29761,494.1,195.1106,463.3361
99.40454,494.1,194.0368,458.6617
99.51682,494.1,193.5236,456.6751
99.63809,494.1,191.8536,455.7924
99.75793,494.1,191.6454,457.8926
99.88733,494.1,192.9727,462.9248
100.0305,494.1,193.6544,464.2277
100.1647,494.1,196.1447,466.0983
100.3131,494.1,196.5426,466.0108
100.4683,494.1,196.3086,465.1675
100.6333,494.1,196.2211,463.8374
100.8,494.1,196.4644,461.4932
100.9771,494.1,197.0694,460.9172
101.1642,494.1,196.4763,451.7858
101.363,494.1,194.7094,443.8621
101.5671,494.1,188.5883,421.2479
101.7772,494.1,186.998,412.4816
101.9993,494.1,181.9697,391.1845
102.2344,494.1,191.4581,258.7323
102.461,494.1,204.7694,258.2019
102.9,494.1,209.8303,267.563
103.1645,494.1,180.1388,331.0248
103.4805,494.1,174.1259,374.1568
103.7678,494.1,179.9173,424.1046
104.0662,494.1,208.9012,439.6919
104.376,494.1,206.0853,436.9499
104.9097,494.1,168.0742,375.5953
105.2635,494.1,168.0742,375.5953
105.6056,494.1,168.0742,375.5953
105.9964,494.1,168.0742,375.5953
106.378,494.1,168.0742,375.5953
106.7732,494.1,168.0742,375.5953
107.1828,494.1,176.511,328.317
107.6064,494.1,333.9557,422.1229
108.0449,494.1,334.8076,432.2528
108.499,494.1,286.8852,453.4368
108.9767,494.1,270.4839,461.2338
109.4541,494.1,215.4477,464.5382
109.9645,494.1,200.6533,457.7611
110.4753,494.1,197.5417,435.2046
111.0114,494.1,188.2948,414.2737
111.5653,494.1,184.392,390.2796
112.1375,494.1,69.18301,268.9028
112.7282,494.1,69.18301,268.9028
113.338,494.1,69.18301,268.9028
113.9739,494.1,69.18301,268.9028
114.653,494.1,69.18301,268.9028
115.3304,494.1,69.18301,268.9028
116.043,494.1,96.30295,348.4613
116.7289,494.1,122.3321,400.9701
117.4642,494.1,90.72217,382.8638
118.2237,494.1,132.3209,420.3224
119.0441,494.1,165.4752,443.3144
119.91,494.1,183.7572,455.889
120.7412,494.1,200.1225,472.1196
121.5968,494.1,199.332,473.9064
122.5093,494.1,200.2416,476.0772
123.4168,494.1,201.6873,476.6467
124.3503,494.1,203.9582,476.4635
125.3107,494.1,204.5139,475.7703
126.2986,494.1,205.4379,472.3091
127.3349,494.1,206.7163,469.8345
128.3806,494.1,209.0597,466.6991
129.4539,494.1,209.7903,466.5388
130.5584,494.1,210.9461,466.8594
131.6921,494.1,211.2471,467.4854
132.9049,494.1,211.3656,469.2879
134.0542,494.1,210.6449,469.8362
135.2943,494.1,208.8824,471.29
136.5456,494.1,209.0205,471.792
137.8417,494.1,209.5375,472.5166
139.2191,494.1,211.8533,473.3378
140.5365,494.1,213.0197,473.2509
141.9369,494.1,212.6875,472.9747
143.3816,494.1,213.0052,472.697
144.856,494.1,214.426,473.7982
146.3679,494.1,215.824,474.2393
147.9178,494.1,218.6023,474.1567
149.5373,494.1,219.9218,474.1962
151.1697,494.1,224.4864,473.0774
152.8172,494.1,225.6171,472.2009
155.5959,494.1,226.6613,465.0591
157.4412,494.1,235.2304,458.2948
159.1996,494.1,263.0826,440.5386
161.0673,494.1,264.9123,435.1035
163.0486,494.1,265.6783,428.2154
164.9386,494.1,255.6457,425.8844
166.9472,494.1,235.2174,430.7936
168.9991,494.1,235.2174,430.7936
171.0977,494.1,235.2174,430.7936
173.2482,494.1,235.2174,430.7936
175.4482,494.1,235.2174,430.7936
177.755,494.1,235.2174,430.7936
180.0024,494.1,235.2174,430.7936
182.3585,494.1,235.2174,430.7936
184.7672,494.1,235.2174,430.7936
187.2315,494.1,235.2174,430.7936
189.75,494.1,235.2174,430.7936
192.4366,494.1,235.2174,430.7936
195.0286,494.1,235.2174,430.7936
197.9084,494.1,235.2174,430.7936
200.6643,494.1,235.2174,430.7936
203.5027,494.1,235.2174,430.7936
206.3578,494.1,235.2174,430.7936
209.2969,494.1,235.2174,430.7936
212.2996,494.1,235.2174,430.7936
215.3667,494.1,235.2174,430.7936
218.4992,494.1,235.2174,430.7936
221.6972,494.1,235.2174,430.7936
224.9913,494.1,235.2174,430.7936
228.3692,494.1,235.2174,430.7936
231.9123,494.1,235.2174,430.7936
235.4859,494.1,235.2174,430.7936
239.1261,494.1,235.2174,430.7936
242.6633,494.1,235.2174,430.7936
246.4158,494.1,235.2174,430.7936
250.216,494.1,235.2174,430.7936
254.1848,494.1,235.2174,430.7936
257.9892,494.1,235.2174,430.7936
261.9828,494.1,235.2174,430.7936
266.0663,494.1,235.2174,430.7936
270.3586,494.1,235.2174,430.7936
274.4837,494.1,235.2174,430.7936
278.8171,494.1,235.2174,430.7936
283.2351,494.1,235.2174,430.7936
287.7386,494.1,235.2174,430.7936
292.4364,494.1,235.2174,430.7936
297.0076,494.1,235.2174,430.7936
301.8584,494.1,235.2174,430.7936
306.6349,494.1,235.2174,430.7936
311.6722,494.1,235.2174,430.7936
316.6946,494.1,235.2174,430.7936
321.9937,494.1,235.2174,430.7936
327.0569,494.1,235.2174,430.7936
332.3371,494.1,235.2174,430.7936
337.7683,494.1,235.2174,430.7936
343.3512,494.1,235.2174,430.7936
348.9325,494.1,235.2174,430.7936
354.7046,494.1,235.2174,430.7936
360.5075,494.1,235.2174,430.7936
366.6664,494.1,235.2174,430.7936
372.5056,494.1,235.2174,430.7936
378.6667,494.1,235.2174,430.7936
384.9376,494.1,235.2174,430.7936
391.5042,494.1,235.2174,430.7936
397.8154,494.1,235.2174,430.7936
404.4249,494.1,235.2174,430.7936
411.1506,494.1,235.2174,430.7936
417.9935,494.1,235.2174,430.7936
424.9557,494.1,235.2174,430.7936
432.0393,494.1,235.2174,430.7936
439.243,494.1,235.2174,430.7936
446.6894,494.1,235.2174,430.7936
454.1541,494.1,235.2174,430.7936
461.6049,494.1,235.2174,430.7936
469.3138,494.1,235.2174,430.7936
477.1522,494.1,235.2174,430.7936
485.1228,494.1,235.2174,430.7936
493.2424,494.1,235.2174,430.7936
501.4063,494.1,235.2174,430.7936
508.9191,494.1,235.2174,430.7936
516.8354,494.1,235.2174,430.7936
524.1352,494.1,235.2174,430.7936
531.5387,494.1,235.2174,430.7936
538.8466,494.1,235.2174,430.7936
546.4045,494.1,235.2174,430.7936
553.2158,494.1,235.2174,430.7936
559.9766,494.1,235.2174,430.7936
566.7858,494.1,235.2174,430.7936
573.4781,494.1,235.2174,430.7936
580.3964,494.1,235.2174,430.7936
586.5165,494.1,235.2174,430.7936
592.8669,494.1,235.2174,430.7936
599.3099,494.1,235.2174,430.7936
605.5286,494.1,235.2174,430.7936
611.5192,494.1,235.2174,430.7936
617.1741,494.1,235.2174,430.7936
622.9841,494.1,235.2174,430.7936
628.6901,494.1,235.2174,430.7936
634.2936,494.1,235.2174,430.7936
639.796,494.1,235.2174,430.7936
645.2315,494.1,235.2174,430.7936
650.6957,494.1,235.2174,430.7936
655.7275,494.1,235.2174,430.7936
660.8314,494.1,235.2174,430.7936
665.8422,494.1,235.2174,430.7936
670.7649,494.1,235.2174,430.7936
675.5979,494.1,235.2174,430.7936
680.4769,494.1,235.2174,430.7936
684.9935,494.1,235.2174,430.7936
689.5588,494.1,235.2174,430.7936
694.0377,494.1,235.2174,430.7936
698.4314,494.1,235.2174,430.7936
702.821,494.1,235.2174,430.7936
706.9958,494.1,235.2174,430.7936
711.141,494.1,235.2174,430.7936
715.2665,494.1,235.2174,430.7936
719.1882,494.1,235.2174,430.7936
723.0936,494.1,235.2174,430.7936
726.9806,494.1,235.2174,430.7936
730.6761,494.1,235.2174,430.7936
734.495,494.1,235.2174,430.7936
738.0076,494.1,235.2174,430.7936
741.4912,494.1,235.2174,430.7936
744.9769,494.1,235.2174,430.7936
748.3903,494.1,235.2174,430.7936
751.6779,494.1,235.2174,430.7936
755.0137,494.1,235.2174,430.7936
758.1025,494.1,235.2174,430.7936
761.2245,494.1,235.2174,430.7936
764.2758,494.1,235.2174,430.7936
767.2667,494.1,235.2174,430.7936
770.2823,494.1,235.2174,430.7936
773.1414,494.1,235.2174,430.7936
775.8638,494.1,235.2174,430.7936
778.6086,494.1,235.2174,430.7936
781.2936,494.1,235.2174,430.7936
783.921,494.1,235.2174,430.7936
786.533,494.1,235.2174,430.7936
789.0455,494.1,235.2174,430.7936
791.4995,494.1,235.2174,430.7936
793.8972,494.1,235.2174,430.7936
799.3663,494.1,235.2174,430.7936
801.5941,494.1,235.2174,430.7936
803.8326,494.1,235.2174,430.7936
805.8978,494.1,235.2174,430.7936
807.9759,494.1,235.2174,430.7936
810.0062,494.1,235.2174,430.7936
811.9894,494.1,235.2174,430.7936
813.9263,494.1,235.2174,430.7936
815.8179,494.1,235.2174,430.7936
817.6641,494.1,235.2174,430.7936
819.4946,494.1,235.2174,430.7936
821.2543,494.1,235.2174,430.7936
822.9713,494.1,235.2174,430.7936
824.6463,494.1,235.2174,430.7936
826.2881,494.1,235.2174,430.7936
827.8771,494.1,235.2174,430.7936
829.4713,494.1,235.2174,430.7936
830.9479,494.1,235.2174,430.7936
832.4692,494.1,235.2174,430.7936
833.8687,494.1,235.2174,430.7936
835.2744,494.1,235.2174,430.7936
836.6442,494.1,235.2174,430.7936
837.9788,494.1,235.2174,430.7936
839.3104,494.1,235.2174,430.7936
840.5459,494.1,235.2174,430.7936
841.8046,494.1,235.2174,430.7936
842.9966,494.1,235.2174,430.7936
844.1734,494.1,235.2174,430.7936
845.3093,494.1,235.2174,430.7936
846.4116,494.1,235.2174,430.7936
847.4893,494.1,235.2174,430.7936
848.5378,494.1,235.2174,430.7936
849.5576,494.1,235.2174,430.7936
850.5493,494.1,235.2174,430.7936
851.5367,494.1,235.2174,430.7936
852.4511,494.1,235.2174,430.7936
853.3622,494.1,235.2174,430.7936
854.2941,494.1,235.2174,430.7936
855.1522,494.1,235.2174,430.7936
855.9428,494.1,235.2174,430.7936
856.7542,494.1,235.2174,430.7936
857.5516,494.1,235.2174,430.7936
858.3399,494.1,235.2174,430.7936
859.0482,494.1,235.2174,430.7936
859.7683,494.1,235.2174,430.7936
860.4666,494.1,235.2174,430.7936
861.1711,494.1,235.2174,430.7936
861.8003,494.1,235.2174,430.7936
862.4393,494.1,235.2174,430.7936
863.0535,494.1,235.2174,430.7936
863.6512,494.1,235.2174,430.7936
864.2299,494.1,235.2174,430.7936
864.7903,494.1,235.2174,430.7936
865.3329,494.1,235.2174,430.7936
865.8582,494.1,235.2174,430.7936
866.3663,494.1,235.2174,430.7936
866.8579,494.1,235.2174,430.7936
867.3439,494.1,235.2174,430.7936
867.7927,494.1,235.2174,430.7936
868.2368,494.1,235.2174,430.7936
868.666,494.1,235.2174,430.7936
869.0829,494.1,235.2174,430.7936
869.4808,494.1,235.2174,430.7936
869.8673,494.1,235.2174,430.7936
870.2401,494.1,235.2174,430.7936
870.5999,494.1,235.2174,430.7936
870.9524,494.1,235.2174,430.7936
871.2853,494.1,235.2174,430.7936
871.6066,494.1,235.2174,430.7936
871.9294,494.1,235.2174,430.7936
872.231,494.1,235.2174,430.7936
872.5303,494.1,235.2174,430.7936
872.7948,494.1,235.2174,430.7936
873.0616,494.1,235.2174,430.7936
873.3171,494.1,235.2174,430.7936
873.5626,494.1,235.2174,430.7936
873.7992,494.1,235.2174,430.7936
874.0259,494.1,235.2174,430.7936
874.2439,494.1,235.2174,430.7936
874.4584,494.1,235.2174,430.7936
874.6586,494.1,235.2174,430.7936
874.8461,494.1,235.2174,430.7936
875.1084,494.1,235.2174,430.7936
875.2818,494.1,235.2174,430.7936
875.449,494.1,235.2174,430.7936
876.3071,494.1,235.2174,430.7936
876.4312,494.1,235.2174,430.7936
876.5453,494.1,235.2174,430.7936
876.6519,494.1,235.2174,430.7936
876.7561,494.1,235.2174,430.7936
876.8552,494.1,235.2174,430.7936
876.9496,494.1,235.2174,430.7936
877.0411,494.1,235.2174,430.7936
877.1244,494.1,235.2174,430.7936
877.2067,494.1,235.2174,430.7936
877.2833,494.1,235.2174,430.7936
877.3547,494.1,235.2174,430.7936
877.4246,494.1,235.2174,430.7936
877.4897,494.1,235.2174,430.7936
877.5511,494.1,235.2174,430.7936
877.6087,494.1,235.2174,430.7936
877.6641,494.1,235.2174,430.7936
877.7169,494.1,235.2174,430.7936
877.7663,494.1,235.2174,430.7936
877.8119,494.1,235.2174,430.7936
877.8552,494.1,235.2174,430.7936
877.8959,494.1,235.2174,430.7936
877.9346,494.1,235.2174,430.7936
877.9701,494.1,235.2174,430.7936
878.004,494.1,235.2174,430.7936
878.0353,494.1,235.2174,430.7936
878.0648,494.1,235.2174,430.7936
878.0923,494.1,235.2174,430.7936
878.118,494.1,235.2174,430.7936
878.1426,494.1,235.2174,430.7936
878.1648,494.1,235.2174,430.7936
878.1854,494.1,235.2174,430.7936
878.2042,494.1,235.2174,430.7936
878.2224,494.1,235.2174,430.7936
878.2385,494.1,235.2174,430.7936
878.2538,494.1,235.2174,430.7936
878.2679,494.1,235.2174,430.7936
878.2814,494.1,235.2174,430.7936
878.293,494.1,235.2174,430.7936
878.3038,494.1,235.2174,430.7936
878.3138,494.1,235.2174,430.7936
878.323,494.1,235.2174,430.7936
878.3314,494.1,235.2174,430.7936
878.3391,494.1,235.2174,430.7936
878.3461,494.1,235.2174,430.7936
878.3524,494.1,235.2174,430.7936
878.358,494.1,235.2174,430.7936
878.3632,494.1,235.2174,430.7936
878.3677,494.1,235.2174,430.7936
878.3719,494.1,235.2174,430.7936
878.3756,494.1,235.2174,430.7936
878.3789,494.1,235.2174,430.7936
878.3818,494.1,235.2174,430.7936
878.3844,494.1,235.2174,430.7936
878.3868,494.1,235.2174,430.7936
878.3887,494.1,235.2174,430.7936
878.3905,494.1,235.2174,430.7936
878.392,494.1,235.2174,430.7936
878.3934,494.1,235.2174,430.7936
878.3945,494.1,235.2174,430.7936
878.3954,494.1,235.2174,430.7936
878.3963,494.1,235.2174,430.7936
878.397,494.1,235.2174,430.7936
878.3976,494.1,235.2174,430.7936
878.3981,494.1,235.2174,430.7936
878.3985,494.1,235.2174,430.7936
878.3988,494.1,235.2174,430.7936
878.3991,494.1,235.2174,430.7936
878.3993,494.1,235.2174,430.7936
878.3995,494.1,235.2174,430.7936
878.3996,494.1,235.2174,430.7936
878.3997,494.1,235.2174,430.7936
878.3998,494.1,235.2174,430.7936
878.3998,494.1,235.2174,430.7936
878.3998,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3999,494.1,235.2174,430.7936
878.3998,494.0999,235.2174,430.7936
878.3998,494.0999,235.2174,430.7936
878.3998,494.0999,235.2174,430.7936
878.3998,494.0999,235.2174,430.7936
878.3997,494.0999,235.2174,430.7936
878.3997,494.0999,235.2174,430.7936
878.3996,494.0998,235.2174,430.7936
878.3995,494.0998,235.2174,430.7936
878.3994,494.0997,235.2174,430.7936
878.3992,494.0996,235.2174,430.7936
878.399,494.0995,235.2174,430.7936
878.3989,494.0994,235.2174,430.7936
878.3986,494.0992,235.2174,430.7936
878.3983,494.0991,235.2174,430.7936
878.398,494.0989,235.2174,430.7936
878.3976,494.0987,235.2174,430.7936
878.3972,494.0984,235.2174,430.7936
878.3966,494.0981,235.2174,430.7936
878.396,494.0978,235.2174,430.7936
878.3953,494.0974,235.2174,430.7936
878.3945,494.0969,235.2174,430.7936
878.3936,494.0964,235.2174,430.7936
878.3925,494.0958,235.2174,430.7936
878.3914,494.0952,235.2174,430.7936
878.3901,494.0945,235.2174,430.7936
878.3887,494.0937,235.2174,430.7936
878.3871,494.0928,235.2174,430.7936
878.3853,494.0918,235.2174,430.7936
878.3834,494.0907,235.2174,430.7936
878.3812,494.0895,235.2174,430.7936
878.3788,494.0881,235.2174,430.7936
878.3761,494.0866,235.2174,430.7936
878.3731,494.0849,235.2174,430.7936
878.3701,494.0832,235.2174,430.7936
878.3666,494.0813,235.2174,430.7936
878.3629,494.0791,235.2174,430.7936
878.3587,494.0768,235.2174,430.7936
878.3542,494.0743,235.2174,430.7936
878.3495,494.0717,235.2174,430.7936
878.3444,494.0687,235.2174,430.7936
878.3387,494.0656,235.2174,430.7936
878.3325,494.062,235.2174,430.7936
878.3257,494.0583,235.2174,430.7936
878.3189,494.0544,235.2174,430.7936
878.3115,494.0502,235.2174,430.7936
878.3033,494.0457,235.2174,430.7936
878.2946,494.0407,235.2174,430.7936
878.2851,494.0354,235.2174,430.7936
878.2753,494.0299,235.2174,430.7936
878.2645,494.0238,235.2174,430.7936
878.2531,494.0174,235.2174,430.7936
878.2411,494.0106,235.2174,430.7936
878.228,494.0033,235.2174,430.7936
878.2142,493.9955,235.2174,430.7936
878.1997,493.9874,235.2174,430.7936
878.1841,493.9786,235.2174,430.7936
878.1671,493.969,235.2174,430.7936
878.1492,493.959,235.2174,430.7936
878.1306,493.9485,235.2174,430.7936
878.1108,493.9373,235.2174,430.7936
878.09,493.9257,235.2174,430.7936
878.0681,493.9133,235.2174,430.7936
878.0449,493.9003,235.2174,430.7936
878.0203,493.8865,235.2174,430.7936
877.9945,493.8719,235.2174,430.7936
877.9672,493.8566,235.2174,430.7936
877.9385,493.8405,235.2174,430.7936
877.9084,493.8235,235.2174,430.7936
877.8759,493.8052,235.2174,430.7936
877.8433,493.7869,235.2174,430.7936
877.8075,493.7668,235.2174,430.7936
877.7714,493.7465,235.2174,430.7936
877.7328,493.7247,235.2174,430.7936
877.6917,493.7016,235.2174,430.7936
877.6492,493.6777,235.2174,430.7936
877.6055,493.6531,235.2174,430.7936
877.559,493.627,235.2174,430.7936
877.5103,493.5996,235.2174,430.7936
877.4589,493.5706,235.2174,430.7936
877.4063,493.541,235.2174,430.7936
877.3507,493.5098,235.2174,430.7936
877.2925,493.4771,235.2174,430.7936
877.2318,493.4429,235.2174,430.7936
877.1687,493.4074,235.2174,430.7936
877.0976,493.3674,235.2174,430.7936
877.026,493.3271,235.2174,430.7936
876.9568,493.2883,235.2174,430.7936
876.8821,493.2462,235.2174,430.7936
876.8042,493.2024,235.2174,430.7936
876.7232,493.1568,235.2174,430.7936
876.639,493.1094,235.2174,430.7936
876.5513,493.0602,235.2174,430.7936
876.4603,493.0089,235.2174,430.7936
876.3627,492.9541,235.2174,430.7936
876.2646,492.8989,235.2174,430.7936
876.1532,492.8362,235.2174,430.7936
876.0468,492.7763,235.2174,430.7936
875.9331,492.7124,235.2174,430.7936
875.8187,492.648,235.2174,430.7936
875.7002,492.5814,235.2174,430.7936
875.5802,492.5139,235.2174,430.7936
875.4527,492.4422,235.2174,430.7936
875.3179,492.3663,235.2174,430.7936
875.1754,492.2862,235.2174,430.7936
875.0138,492.1953,235.2174,430.7936
874.8663,492.1123,235.2174,430.7936
874.7137,492.0265,235.2174,430.7936
874.5559,491.9377,235.2174,430.7936
874.3928,491.8459,235.2174,430.7936
874.2241,491.7511,235.2174,430.7936
874.0498,491.653,235.2174,430.7936
873.8654,491.5493,235.2174,430.7936
873.6793,491.4447,235.2174,430.7936
873.488,491.3371,235.2174,430.7936
873.2935,491.2276,235.2174,430.7936
873.0851,491.1104,235.2174,430.7936
872.8779,490.9938,235.2174,430.7936
872.6601,490.8713,235.2174,430.7936
872.4146,490.7332,235.2174,430.7936
872.1789,490.6007,235.2174,430.7936
871.9395,490.466,235.2174,430.7936
871.6927,490.3272,235.2174,430.7936
871.4385,490.1842,235.2174,430.7936
871.0075,489.9417,235.2174,430.7936
870.726,489.7834,235.2174,430.7936
870.4377,489.6212,235.2174,430.7936
870.1462,489.4573,235.2174,430.7936
869.8422,489.2863,235.2174,430.7936
869.5375,489.1149,235.2174,430.7936
869.2201,488.9363,235.2174,430.7936
868.8936,488.7527,235.2174,430.7936
868.5562,488.5629,235.2174,430.7936
868.2126,488.3697,235.2174,430.7936
867.8561,488.1691,235.2174,430.7936
867.482,487.9587,235.2174,430.7936
867.1187,487.7543,235.2174,430.7936
866.7227,487.5315,235.2174,430.7936
866.3387,487.3156,235.2174,430.7936
865.9327,487.0872,235.2174,430.7936
865.5021,486.845,235.2174,430.7936
865.0639,486.5984,235.2174,430.7936
864.5984,486.3366,235.2174,430.7936
864.1461,486.0822,235.2174,430.7936
863.6699,485.8144,235.2174,430.7936
863.2069,485.5539,235.2174,430.7936
862.7189,485.2794,235.2174,430.7936
862.2186,484.998,235.2174,430.7936
861.7055,484.7094,235.2174,430.7936
861.1795,484.4135,235.2174,430.7936
860.6131,484.0949,235.2174,430.7936
860.0878,483.7994,235.2174,430.7936
859.5214,483.4808,235.2174,430.7936
858.9412,483.1544,235.2174,430.7936
858.3468,482.8201,235.2174,430.7936
857.7255,482.4706,235.2174,430.7936
857.1144,482.1269,235.2174,430.7936
856.476,481.7677,235.2174,430.7936
855.8222,481.4,235.2174,430.7936
855.1476,481.0206,235.2174,430.7936
854.4681,480.6383,235.2174,430.7936
853.7616,480.2409,235.2174,430.7936
853.0496,479.8404,235.2174,430.7936
852.2911,479.4138,235.2174,430.7936
851.5598,479.0024,235.2174,430.7936
850.7966,478.5731,235.2174,430.7936
850.011,478.1312,235.2174,430.7936
849.2048,477.6777,235.2174,430.7936
848.3862,477.2173,235.2174,430.7936
847.5464,476.7449,235.2174,430.7936
846.6875,476.2617,235.2174,430.7936
845.8102,475.7682,235.2174,430.7936
844.9133,475.2638,235.2174,430.7936
843.9722,474.7344,235.2174,430.7936
843.0365,474.2081,235.2174,430.7936
842.1036,473.6833,235.2174,430.7936
841.1262,473.1335,235.2174,430.7936
840.1279,472.572,235.2174,430.7936
839.0687,471.9762,235.2174,430.7936
838.0264,471.3899,235.2174,430.7936
836.9624,470.7914,235.2174,430.7936
835.8686,470.1761,235.2174,430.7936
834.7297,469.5355,235.2174,430.7936
833.6353,468.9199,235.2174,430.7936
832.447,468.2515,235.2174,430.7936
831.3005,467.6066,235.2174,430.7936
830.0649,466.9115,235.2174,430.7936
828.8696,466.2391,235.2174,430.7936
827.4537,465.4427,235.2174,430.7936
826.1656,464.7182,235.2174,430.7936
824.7755,463.9363,235.2174,430.7936
823.4407,463.1854,235.2174,430.7936
822.0798,462.4199,235.2174,430.7936
820.6918,461.6392,235.2174,430.7936
819.2316,460.8178,235.2174,430.7936
817.8348,460.0321,235.2174,430.7936
816.3181,459.179,235.2174,430.7936
