point_x, point_y, eye_x, eye_y
825.4929,494.1,879.3289,761.1023
827.0986,494.1,799.0557,701.0355
828.6733,494.1,783.7576,681.7732
830.2087,494.1,770.2294,660.7744
831.7062,494.1,758.3225,620.2662
833.166,494.1,758.0241,599.0504
834.5896,494.1,753.6136,572.8262
835.9768,494.1,752.6061,562.6995
837.3539,494.1,751.9318,552.6
838.6456,494.1,751.7398,547.5305
839.9478,494.1,748.0848,541.059
841.1786,494.1,746.9377,539.1859
842.3958,494.1,742.4216,535.8665
843.5972,494.1,737.0228,535.4589
844.7344,494.1,737.0228,535.4589
845.8572,494.1,737.0228,535.4589
846.9564,494.1,737.0228,535.4589
848.0169,494.1,737.0228,535.4589
849.0507,494.1,737.0228,535.4589
850.0532,494.1,737.0228,535.4589
851.0594,494.1,737.0228,535.4589
851.982,494.1,737.0228,535.4589
852.9063,494.1,737.0228,535.4589
853.8046,494.1,737.0228,535.4589
854.6783,494.1,737.0228,535.4589
855.5414,494.1,737.0228,535.4589
856.3483,494.1,737.0228,535.4589
857.1478,494.1,737.0228,535.4589
857.9361,494.1,737.0228,535.4589
858.6902,494.1,737.0228,535.4589
859.42,494.1,737.0228,535.4589
860.1288,494.1,737.0228,535.4589
860.8151,494.1,737.0228,535.4589
861.472,494.1,737.0228,535.4589
862.1185,494.1,737.0228,535.4589
862.7502,494.1,737.0228,535.4589
863.3524,494.1,737.0228,535.4589
863.9426,494.1,737.0228,535.4589
864.514,494.1,737.0228,535.4589
865.0618,494.1,982.8337,-226.7764
865.5956,494.1,990.007,-192.6659
866.1139,494.1,985.9855,-194.0758
866.6125,494.1,984.3804,-194.1256
867.11,494.1,984.368,-194.6206
867.563,494.1,983.6202,-198.4658
868.0149,494.1,985.6404,-201.3985
868.4516,494.1,986.7831,-201.8166
868.8734,494.1,984.6042,-203.5208
869.2808,494.1,963.3091,-207.0314
869.6741,494.1,949.9417,-207.9458
870.0728,494.1,931.3528,-209.5363
870.4201,494.1,930.2042,-211.0507
870.7735,494.1,931.9678,-212.4163
871.1291,494.1,931.042,-213.9932
871.4426,494.1,931.1573,-216.1745
871.7737,494.1,932.8375,-217.0808
872.0781,494.1,931.9539,-216.7079
872.3712,494.1,930.8406,-216.1285
872.6596,494.1,929.2445,-209.7135
872.9301,494.1,929.3013,-207.4058
873.1857,494.1,930.9009,-205.848
873.4414,494.1,930.5187,-206.3198
873.6779,494.1,930.2207,-206.8407
873.9097,494.1,930.8399,-206.0036
874.1323,494.1,933.1396,-203.3952
874.3459,494.1,934.2089,-202.47
874.551,494.1,935.9848,-203.4378
874.7549,494.1,936.6586,-204.6991
874.936,494.1,936.8999,-208.9924
875.1172,494.1,936.7673,-209.7115
875.2955,494.1,940.9723,-212.7799
875.4554,494.1,944.0219,-214.0846
875.614,494.1,945.1362,-212.289
875.7656,494.1,944.7653,-211.5961
875.9105,494.1,946.3307,-209.9131
876.049,494.1,948.702,-211.1184
876.1813,494.1,951.2873,-223.4044
876.3075,494.1,951.2873,-223.4044
876.431,494.1,951.2873,-223.4044
876.5488,494.1,951.2873,-223.4044
876.6522,494.1,952.6106,-225.9045
876.7587,494.1,955.8162,-219.6372
876.8555,494.1,961.1301,-220.0813
876.9512,494.1,962.5538,-220.466
877.0409,494.1,965.6061,-222.0452
877.1246,494.1,967.2507,-222.416
877.2067,494.1,967.3602,-220.7571
877.2828,494.1,967.0529,-219.8855
877.3549,494.1,965.5213,-218.1538
877.4243,494.1,962.2568,-215.8651
877.489,494.1,956.1743,-212.6425
877.5506,494.1,953.1539,-210.3354
877.6088,494.1,919.6782,-114.2189
877.6664,494.1,904.9909,-63.98306
877.7182,494.1,863.9792,151.2182
877.767,494.1,859.4049,225.6268
877.813,494.1,845.3307,370.9141
877.8579,494.1,842.7864,393.7586
877.8969,494.1,848.0557,407.0069
877.9355,494.1,850.8806,408.0599
877.9709,494.1,869.2552,442.1763
878.0046,494.1,869.0112,444.7273
878.0362,494.1,869.0112,444.7273
878.0664,494.1,869.0112,444.7273
878.0934,494.1,869.0112,444.7273
878.119,494.1,869.0112,444.7273
878.1432,494.1,869.0112,444.7273
878.1653,494.1,869.0112,444.7273
878.1866,494.1,869.0112,444.7273
878.2059,494.1,869.0112,444.7273
878.2236,494.1,869.0112,444.7273
878.2403,494.1,826.737,545.3425
878.2552,494.1,819.0146,549.8575
878.2693,494.1,819.2575,552.0603
878.2822,494.1,818.4463,552.2034
878.2939,494.1,815.955,551.325
878.3052,494.1,822.02,528.6854
878.3147,494.1,818.7205,499.5205
878.3536,494.1,818.7205,499.5205
878.3593,494.1,818.7205,499.5205
878.3643,494.1,818.7205,499.5205
878.3689,494.1,810.8073,513.0671
878.373,494.1,746.8303,552.8817
878.3766,494.1,768.6,556.6486
878.3798,494.1,774.9076,557.9422
878.3826,494.1,787.8382,559.2551
878.3851,494.1,794.5449,556.6251
878.3873,494.1,800.9964,553.2041
878.3893,494.1,799.5893,554.8491
878.3909,494.1,794.6301,558.7815
878.3924,494.1,793.4025,556.9438
878.3937,494.1,792.3428,552.1508
878.3948,494.1,792.8737,548.5381
878.3958,494.1,792.1838,544.4641
878.3965,494.1,792.1943,542.4835
878.3972,494.1,791.6793,540.9172
878.3978,494.1,791.8994,540.137
878.3982,494.1,791.4167,539.7002
878.3986,494.1,787.5339,514.0756
878.3989,494.1,795.8762,494.917
878.3992,494.1,793.7244,500.1401
878.3994,494.1,790.9666,500.7611
878.3995,494.1,789.9644,499.9633
878.3997,494.1,792.0114,531.7148
878.3997,494.1,791.0098,531.5873
878.3998,494.1,791.5624,530.5337
878.3998,494.1,792.2145,527.9547
878.3999,494.1,793.7124,524.3386
878.3999,494.1,794.7209,522.7688
878.3999,494.1,796.3157,520.9645
878.3999,494.1,796.3157,520.9645
878.3999,494.1,796.3157,520.9645
878.3999,494.1,796.3157,520.9645
878.3999,494.1,796.3157,520.9645
878.3999,494.1,821.3569,547.2274
878.3999,494.1,820.0513,543.2953
878.3999,494.1,819.4971,541.4532
878.3999,494.1,817.8806,536.7779
878.3999,494.1,816.8529,533.0303
878.3999,494.1,817.6124,528.0649
878.3999,494.1,817.776,527.0101
878.3999,494.1,816.3206,526.9491
878.3999,494.1,814.5141,526.5049
878.3999,494.1,813.0011,523.4295
878.3999,494.1,812.9458,522.9164
878.3999,494.1,812.8641,522.3599
878.3999,494.1,813.1051,521.6704
878.3999,494.1,813.1702,519.621
878.3998,494.0999,812.0508,518.3577
878.3998,494.0999,803.0637,510.9447
878.3998,494.0999,797.4524,505.6183
878.3998,494.0999,787.7703,494.8815
878.3998,494.0999,785.8015,491.315
878.3997,494.0999,785.8556,489.6973
878.3997,494.0998,784.8283,489.7545
878.3995,494.0998,782.5825,491.2952
878.3994,494.0997,781.8094,491.4125
878.3993,494.0996,781.4478,489.5778
878.3991,494.0995,781.1647,487.0078
878.3989,494.0994,781.0483,486.0058
878.3987,494.0993,781.9677,486.419
878.3984,494.0991,782.4377,487.4117
878.3981,494.0989,782.9824,488.4496
878.3977,494.0987,782.7746,488.9255
878.3973,494.0985,782.6555,488.3507
878.3967,494.0982,783.0849,487.3933
878.3961,494.0979,783.4721,487.9537
878.3955,494.0975,783.3011,490.1139
878.3947,494.0971,782.4966,490.7258
878.3939,494.0966,782.1756,491.3354
878.3929,494.096,782.668,491.1403
878.3918,494.0954,783.093,490.6136
878.3906,494.0947,783.1224,490.7398
878.3892,494.094,782.8682,491.8402
878.3876,494.0931,782.8801,492.9645
878.386,494.0921,783.6074,494.704
878.384,494.091,783.3607,495.0092
878.382,494.0899,782.6337,496.3213
878.3797,494.0886,782.4021,497.569
878.3771,494.0872,782.6431,501.2035
878.3744,494.0856,783.2692,502.446
878.3713,494.0839,783.9368,502.323
878.368,494.082,784.1172,501.7788
878.3644,494.08,784.8917,501.9828
878.3604,494.0778,785.2465,502.6633
878.3561,494.0753,786.1458,503.9901
878.3515,494.0727,786.4491,504.7497
878.3464,494.0699,786.4374,505.7831
878.3407,494.0667,786.5776,506.8533
878.3351,494.0635,787.2807,509.9367
878.3284,494.0598,787.4901,511.0963
878.3216,494.0559,787.2094,512.6904
878.3141,494.0517,786.4734,512.9805
878.3066,494.0475,785.5773,512.7845
878.2981,494.0427,785.8146,513.0195
878.2889,494.0376,786.1411,514.3779
878.2793,494.0321,786.0118,514.9088
878.2689,494.0263,785.5672,514.209
878.2578,494.02,785.218,513.7167
878.2459,494.0134,784.9745,513.5655
878.2328,494.006,784.8917,513.9515
878.2194,493.9984,783.7209,514.0577
878.2051,493.9904,783.061,513.8012
878.1898,493.9818,782.4839,513.8544
878.173,493.9723,782.7589,514.4355
878.1558,493.9626,783.0717,516.0691
878.1375,493.9524,782.5539,516.4348
878.1183,493.9416,782.3557,516.5777
878.0972,493.9297,782.2806,515.8036
878.0763,493.9179,781.8371,514.4697
878.0536,493.9052,781.809,514.2761
878.0295,493.8916,781.2094,514.0503
878.0042,493.8774,781.1561,514.5737
877.9775,493.8624,783.1726,514.4871
877.9493,493.8465,785.3575,513.9839
877.9197,493.8299,789.8025,511.8387
877.8885,493.8123,791.1509,510.6127
877.855,493.7935,790.2006,511.1972
877.8214,493.7745,789.0511,511.736
877.7852,493.7542,788.5029,510.5416
877.7453,493.7318,788.2478,509.9964
877.7067,493.7101,787.5556,511.8051
877.6658,493.687,788.8679,512.8873
877.622,493.6624,789.8741,515.7585
877.5743,493.6356,789.8782,514.4431
877.5286,493.6098,790.2743,510.7903
877.4779,493.5814,790.3015,510.8858
877.4261,493.5522,790.4177,511.0252
877.3715,493.5215,790.3622,510.2276
877.3143,493.4893,790.1724,509.5674
877.2548,493.4558,789.1357,509.2788
877.1925,493.4208,788.1846,509.9402
877.1276,493.3843,788.1311,510.263
877.0599,493.3463,787.9788,509.9357
876.9895,493.3066,788.7134,509.2241
876.916,493.2653,788.7348,509.0199
876.8396,493.2223,788.5223,508.7895
876.7556,493.175,787.999,507.9865
876.6772,493.131,788.0513,508.2328
876.5892,493.0815,788.2744,510.3722
876.4847,493.0227,788.0526,511.4351
876.3911,492.97,787.4376,511.8792
876.2937,492.9153,786.9303,511.539
876.1885,492.8561,787.3173,511.4504
876.0864,492.7986,789.431,507.0867
875.9789,492.7382,785.2849,538.9714
875.865,492.6741,787.1689,541.2501
875.7482,492.6084,785.7799,512.4421
875.6266,492.54,785.5444,513.2789
875.5014,492.4696,785.64,513.4285
875.3709,492.3962,785.4464,513.3589
875.2366,492.3206,785.5354,513.4532
875.0969,492.242,785.4158,514.501
874.9481,492.1583,784.8539,514.8257
874.8028,492.0766,784.5711,514.3451
874.648,491.9895,784.1271,512.2291
874.488,491.8995,784.2006,510.6473
874.3225,491.8065,784.5098,507.7183
874.1472,491.7078,784.3336,505.4127
873.9749,491.6109,783.14,506.3628
873.7923,491.5082,782.8348,507.6021
873.6008,491.4005,782.6373,511.4159
873.4059,491.2909,783.0126,511.2668
873.2055,491.1781,783.7346,509.382
