time, x, y
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75555,479.7
94.75558,479.7
94.75562,479.7
94.75562,479.7
94.75568,479.7
94.75574,479.7
94.75583,479.7
94.75592,479.7
94.75607,479.7
94.75635,479.7
94.75662,479.7
94.75696,479.7
94.75735,479.7
94.75787,479.7
94.75848,479.7
94.75919,479.7
94.76001,479.7
94.76099,479.7
94.76218,479.7
94.76349,479.7
94.76501,479.7
94.76682,479.7
94.7688,479.7
94.77106,479.7
94.77362,479.7
94.77676,479.7
94.78009,479.7
94.78375,479.7
94.78937,479.7
94.79434,479.7
94.79974,479.7
94.80594,479.7
94.81247,479.7
94.81967,479.7
94.82764,479.7
94.83624,479.7
94.8457,479.7
94.85614,479.7
94.86777,479.7
94.87964,479.7
94.89294,479.7
94.90741,479.7
94.92307,479.7
94.93994,479.7
94.95819,479.7
94.97784,479.7
94.99921,479.7
95.02307,479.7
95.04724,479.7
95.07349,479.7
95.10156,479.7
95.13159,479.7
95.16385,479.7
95.19812,479.7
95.23636,479.7
95.27539,479.7
95.31686,479.7
95.36142,479.7
95.41144,479.7
95.46133,479.7
95.51422,479.7
95.57025,479.7
95.63062,479.7
95.69226,479.7
95.75946,479.7
95.82953,479.7
95.90555,479.7
95.9812,479.7
96.06543,479.7
96.14969,479.7
96.24054,479.7
96.33606,479.7
96.43646,479.7
96.5419,479.7
96.65253,479.7
96.77066,479.7
96.9469,479.7
97.08112,479.7
97.21759,479.7
97.36041,479.7
97.5098,479.7
97.6676,479.7
97.83057,479.7
98.00137,479.7
98.17859,479.7
98.36389,479.7
98.5564,479.7
98.78662,479.7
99.00049,479.7
99.22678,479.7
99.448,479.7
99.6861,479.7
99.9343,479.7
100.1924,479.7
100.4606,479.7
100.7394,479.7
101.0289,479.7
101.3295,479.7
101.6416,479.7
101.9654,479.7
102.3013,479.7
102.6495,479.7
103.014,479.7
103.3885,479.7
103.7753,479.7
104.1735,479.7
104.5899,479.7
105.0219,479.7
105.4648,479.7
105.9243,479.7
106.4159,479.7
106.8922,479.7
107.4007,479.7
107.9261,479.7
108.4689,479.7
109.0294,479.7
109.6082,479.7
110.2162,479.7
110.8219,479.7
111.4577,479.7
112.1136,479.7
112.79,479.7
113.4872,479.7
114.2057,479.7
114.9464,479.7
115.7183,479.7
116.4949,479.7
117.3041,479.7
118.1557,479.7
119.0139,479.7
119.8969,479.7
120.8056,479.7
121.7479,479.7
122.7016,479.7
123.6902,479.7
124.7065,479.7
125.7513,479.7
126.8279,479.7
127.9278,479.7
129.0612,479.7
130.2252,479.7
131.5357,479.7
132.7663,479.7
140.9125,479.7
142.404,479.7
143.9001,479.7
145.4502,479.7
147.0396,479.7
148.6767,479.7
150.4084,479.7
152.3724,479.7
154.5562,479.7
156.4089,479.7
158.396,479.7
160.3019,479.7
162.2527,479.7
164.2996,479.7
166.2934,479.7
168.3857,479.7
170.5691,479.7
172.7158,479.7
174.9561,479.7
177.2908,479.7
179.5912,479.7
181.9985,479.7
184.601,479.7
187.7923,479.7
190.372,479.7
193.0085,479.7
195.9271,479.7
198.7282,479.7
201.6204,479.7
204.526,479.7
207.4697,479.7
210.5477,479.7
213.6651,479.7
216.8026,479.7
220.006,479.7
223.7299,479.7
227.0947,479.7
230.5123,479.7
233.9995,479.7
237.66,479.7
241.3364,479.7
245.0383,479.7
248.8439,479.7
252.7028,479.7
256.6378,479.7
260.6517,479.7
264.8157,479.7
269.1335,479.7
273.5985,479.7
277.9442,479.7
282.3752,479.7
286.957,479.7
291.5597,479.7
296.2501,479.7
301.3551,479.7
307.621,479.7
312.8796,479.7
318.0407,479.7
323.2293,479.7
328.5569,479.7
333.9388,479.7
339.6629,479.7
345.4819,479.7
351.42,479.7
357.7465,479.7
364.4601,479.7
370.9355,479.7
377.2952,479.7
383.7864,479.7
390.1611,479.7
397.016,479.7
404.4276,479.7
411.163,479.7
418.7679,479.7
428.2667,479.7
435.528,479.7
444.1482,479.7
451.66,479.7
459.1063,479.7
467.0755,479.7
475.2435,479.7
483.3357,479.7
490.9624,479.7
498.714,479.7
506.1413,479.7
513.7543,479.7
521.2015,479.7
528.1945,479.7
535.0695,479.7
541.8271,479.7
548.8781,479.7
555.6389,479.7
562.5319,479.7
569.3585,479.7
576.6686,479.7
583.2723,479.7
589.3354,479.7
595.5809,479.7
601.7333,479.7
608.1883,479.7
613.8604,479.7
619.4793,479.7
625.6334,479.7
631.3702,479.7
636.6896,479.7
641.6512,479.7
646.5208,479.7
651.3002,479.7
655.9908,479.7
660.5937,479.7
665.1173,479.7
669.8638,479.7
674.2043,479.7
678.5565,479.7
682.6395,479.7
688.6993,479.7
692.6778,479.7
696.7863,479.7
700.7089,479.7
704.5721,479.7
708.5154,479.7
712.4127,479.7
716.0231,479.7
719.4847,479.7
722.9575,479.7
726.5048,479.7
729.7294,479.7
733.0977,479.7
736.1868,479.7
739.2118,479.7
742.1736,479.7
745.2514,479.7
748.0864,479.7
750.8611,479.7
753.6175,479.7
756.4205,479.7
759.0168,479.7
761.8162,479.7
764.3198,479.7
766.8328,479.7
769.2015,479.7
771.5198,479.7
773.8102,479.7
776.2533,479.7
778.4114,479.7
780.5768,479.7
782.6368,479.7
784.676,479.7
786.812,479.7
788.7602,479.7
790.7096,479.7
792.5341,479.7
794.3317,479.7
796.1327,479.7
797.8282,479.7
799.5165,479.7
801.1542,479.7
802.7413,479.7
804.5598,479.7
806.103,479.7
807.5546,479.7
808.9699,479.7
810.3494,479.7
811.746,479.7
813.1193,479.7
814.6451,479.7
815.9203,479.7
817.1231,479.7
818.3425,479.7
819.7061,479.7
820.9984,479.7
822.1819,479.7
823.3132,479.7
824.4109,479.7
825.3936,479.7
826.3453,479.7
827.2969,479.7
828.2899,479.7
829.4612,479.7
830.5139,479.7
831.7944,479.7
832.8438,479.7
833.9865,479.7
834.8768,479.7
835.6203,479.7
836.3518,479.7
837.0612,479.7
837.7474,479.7
838.409,479.7
839.0585,479.7
839.8259,479.7
840.3973,479.7
841.0701,479.7
841.806,479.7
842.2938,479.7
842.7792,479.7
843.2391,479.7
844.0662,479.7
844.6481,479.7
845.132,479.7
845.5079,479.7
845.986,479.7
846.3752,479.7
846.6876,479.7
846.9781,479.7
847.2737,479.7
847.5447,479.7
847.8251,479.7
848.1476,479.7
848.3862,479.7
848.6208,479.7
848.8375,479.7
849.0417,479.7
849.2406,479.7
849.4307,479.7
849.6067,479.7
849.8,479.7
849.96,479.7
850.117,479.7
850.2687,479.7
850.4436,479.7
850.9644,479.7
851.0746,479.7
851.1802,479.7
851.2892,479.7
851.387,479.7
851.4982,479.7
851.588,479.7
851.6677,479.7
851.7489,479.7
851.835,479.7
